date,campaign_name,campaign_id,adset_name,ad_name,impressions,clicks,reach,spend,ctr,cpc,conversions,conversion_value,currency
2024-04-03,VideoReklam_Farkindalik,23456789004,Video_Izleyiciler,Banner_V1,51798,2050,34372,2853.47,0.0396,1.3919,217,139833.23,TRY
2024-04-04,RetargetingKampanya_Q1,23456789001,Video_Izleyiciler,Carousel_Urunler,96075,4904,84214,7969.15,0.051,1.625,421,129235.93,TRY
2024-04-04,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Collection_Format,70159,1828,59303,6197.48,0.0261,3.3903,72,70938.64,TRY
2024-04-04,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Carousel_Urunler,91438,2666,64126,8645.68,0.0292,3.2429,94,59188.9,TRY
2024-04-05,RetargetingKampanya_Q1,23456789001,Retargeting_30gun,Carousel_Urunler,27216,851,18384,2452.12,0.0313,2.8815,99,80776,TRY
2024-04-05,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Collection_Format,50190,2323,43397,10374.27,0.0463,4.4659,212,105140.04,TRY
2024-04-05,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Banner_V1,71934,2615,54011,8333.63,0.0364,3.1869,147,158268.75,TRY
2024-04-06,RetargetingKampanya_Q1,23456789001,Video_Izleyiciler,Video_15sn,85595,3864,58606,16167.96,0.0451,4.1843,184,81420.65,TRY
2024-04-06,GenisKitle_Marka_2024,23456789002,Video_Izleyiciler,Collection_Format,92258,3792,63804,11999.93,0.0411,3.1645,115,82763.99,TRY
2024-04-06,DynamicProduct_Katalog,23456789003,Sepet_Terk,Story_Format,23281,630,18636,1096.49,0.0271,1.7405,31,9592.86,TRY
2024-04-06,VideoReklam_Farkindalik,23456789004,Benzer_Kitle_1pct,Video_15sn,35145,1233,27866,2019.89,0.0351,1.6382,124,133344.18,TRY
2024-04-06,Sezon_Kampanyasi_Yaz,23456789005,Sepet_Terk,Banner_V1,104390,4276,89379,7990.64,0.041,1.8687,410,444061.59,TRY
2024-04-07,RetargetingKampanya_Q1,23456789001,Genis_Kitle_18-35,Collection_Format,85499,3149,57909,5530.91,0.0368,1.7564,355,270098.19,TRY
2024-04-07,GenisKitle_Marka_2024,23456789002,Benzer_Kitle_1pct,Carousel_Urunler,40108,834,34547,2362.52,0.0208,2.8328,71,16997.34,TRY
2024-04-07,DynamicProduct_Katalog,23456789003,Video_Izleyiciler,Banner_V2,17541,611,12339,989.64,0.0348,1.6197,50,32141.87,TRY
2024-04-07,VideoReklam_Farkindalik,23456789004,Sadakat_Kitlesi,Carousel_Urunler,17864,914,15014,3250.06,0.0512,3.5559,56,17993.89,TRY
2024-04-07,Sezon_Kampanyasi_Yaz,23456789005,Benzer_Kitle_1pct,Banner_V1,63086,1789,45850,4508.96,0.0284,2.5204,129,91262.55,TRY
2024-04-08,RetargetingKampanya_Q1,23456789001,Retargeting_30gun,Carousel_Urunler,103263,4442,70468,8596.17,0.043,1.9352,310,205812.56,TRY
2024-04-08,GenisKitle_Marka_2024,23456789002,Video_Izleyiciler,Collection_Format,54189,2708,37084,5589.49,0.05,2.0641,156,148269.46,TRY
2024-04-08,DynamicProduct_Katalog,23456789003,Benzer_Kitle_1pct,Collection_Format,60024,1702,42350,5740.32,0.0284,3.3727,102,72633.91,TRY
2024-04-08,VideoReklam_Farkindalik,23456789004,Sepet_Terk,Banner_V1,75722,3835,65830,13184.29,0.0506,3.4379,328,140630.52,TRY
2024-04-09,RetargetingKampanya_Q1,23456789001,Sepet_Terk,Video_15sn,114441,4718,76072,7394.74,0.0412,1.5673,256,225491.08,TRY
2024-04-09,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Collection_Format,30196,1170,22709,4467.54,0.0387,3.8184,49,45102.89,TRY
2024-04-09,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Story_Format,87644,4794,72124,7402.61,0.0547,1.5441,196,154789.72,TRY
2024-04-10,RetargetingKampanya_Q1,23456789001,Genis_Kitle_18-35,Banner_V2,96679,2684,71661,4481.78,0.0278,1.6698,161,88634.65,TRY
2024-04-10,GenisKitle_Marka_2024,23456789002,Video_Izleyiciler,Video_15sn,103767,4300,86561,9966.84,0.0414,2.3179,289,143885.64,TRY
2024-04-10,DynamicProduct_Katalog,23456789003,Benzer_Kitle_1pct,Video_15sn,38256,1888,28628,5486.92,0.0494,2.9062,88,67610.07,TRY
2024-04-10,VideoReklam_Farkindalik,23456789004,Benzer_Kitle_1pct,Banner_V2,75963,3978,59731,13463.21,0.0524,3.3844,199,73309.93,TRY
2024-04-11,RetargetingKampanya_Q1,23456789001,Retargeting_30gun,Carousel_Urunler,41077,1439,28518,2506.95,0.035,1.7421,141,62707.96,TRY
2024-04-11,GenisKitle_Marka_2024,23456789002,Retargeting_30gun,Video_15sn,51269,1208,42355,2533.82,0.0236,2.0975,70,74291.45,TRY
2024-04-11,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Carousel_Urunler,116841,3148,78401,4593.08,0.0269,1.459,132,44939.35,TRY
2024-04-11,VideoReklam_Farkindalik,23456789004,Video_Izleyiciler,Story_Format,107347,3494,78035,7378.44,0.0325,2.1117,208,147861.61,TRY
2024-04-11,Sezon_Kampanyasi_Yaz,23456789005,Retargeting_30gun,Video_15sn,51448,2399,37878,8306.07,0.0466,3.4623,62,21392.98,TRY
2024-04-12,RetargetingKampanya_Q1,23456789001,Sadakat_Kitlesi,Story_Format,114081,4879,79868,13723.72,0.0428,2.8128,261,92174.11,TRY
2024-04-12,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Banner_V1,41241,1582,34505,5089.35,0.0384,3.217,72,50704.15,TRY
2024-04-12,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Collection_Format,75581,1880,51813,5673.3,0.0249,3.0177,63,32856.92,TRY
2024-04-12,VideoReklam_Farkindalik,23456789004,Genis_Kitle_18-35,Carousel_Urunler,31962,825,24968,1501.75,0.0258,1.8203,51,21789.88,TRY
2024-04-13,RetargetingKampanya_Q1,23456789001,Genis_Kitle_18-35,Banner_V2,102452,2400,89607,10491.14,0.0234,4.3713,180,83019.36,TRY
2024-04-13,GenisKitle_Marka_2024,23456789002,Benzer_Kitle_1pct,Banner_V1,112341,2346,88544,7411.5,0.0209,3.1592,210,195789.63,TRY
2024-04-13,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Carousel_Urunler,61219,1678,45666,3686.5,0.0274,2.197,181,172137.19,TRY
2024-04-14,RetargetingKampanya_Q1,23456789001,Sepet_Terk,Video_15sn,30502,975,19833,2615.36,0.032,2.6824,24,6695.34,TRY
2024-04-14,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Collection_Format,22780,963,17945,3882.31,0.0423,4.0315,41,34198.64,TRY
2024-04-14,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Collection_Format,106787,4071,75171,13154.84,0.0381,3.2314,204,141832.01,TRY
2024-04-14,VideoReklam_Farkindalik,23456789004,Sepet_Terk,Banner_V1,87896,1933,71228,2649.53,0.022,1.3707,101,60328.16,TRY
2024-04-14,Sezon_Kampanyasi_Yaz,23456789005,Video_Izleyiciler,Collection_Format,49534,2362,41421,8245.37,0.0477,3.4908,145,66183.3,TRY
2024-04-15,RetargetingKampanya_Q1,23456789001,Sepet_Terk,Banner_V2,35760,1511,28939,4681.35,0.0423,3.0982,99,82003.4,TRY
2024-04-15,GenisKitle_Marka_2024,23456789002,Benzer_Kitle_1pct,Collection_Format,40423,1290,30955,5454.31,0.0319,4.2281,42,37716.61,TRY
2024-04-15,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Video_15sn,71380,3547,57411,9315.16,0.0497,2.6262,225,134239.43,TRY
2024-04-15,VideoReklam_Farkindalik,23456789004,Video_Izleyiciler,Collection_Format,105259,3952,85899,17424.72,0.0375,4.4091,459,404269.51,TRY
2024-04-16,RetargetingKampanya_Q1,23456789001,Benzer_Kitle_1pct,Banner_V1,68667,3758,53463,6960.32,0.0547,1.8521,352,345092.47,TRY
2024-04-16,GenisKitle_Marka_2024,23456789002,Sepet_Terk,Story_Format,20546,1114,15085,4338.74,0.0542,3.8947,107,98507.36,TRY
2024-04-16,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Banner_V2,21210,481,15617,959.69,0.0227,1.9952,23,23187.85,TRY
2024-04-16,VideoReklam_Farkindalik,23456789004,Sadakat_Kitlesi,Video_15sn,108268,2623,81153,7840.06,0.0242,2.989,86,32904.56,TRY
2024-04-16,Sezon_Kampanyasi_Yaz,23456789005,Video_Izleyiciler,Banner_V1,36435,1103,25327,4959.9,0.0303,4.4967,92,88499.33,TRY
2024-04-17,RetargetingKampanya_Q1,23456789001,Retargeting_30gun,Collection_Format,75460,1446,58239,6350.68,0.0192,4.3919,101,23083.28,TRY
2024-04-17,GenisKitle_Marka_2024,23456789002,Sepet_Terk,Carousel_Urunler,99266,3147,83017,13296.54,0.0317,4.2251,186,135092.83,TRY
2024-04-17,DynamicProduct_Katalog,23456789003,Sepet_Terk,Collection_Format,108828,2751,80065,11074.08,0.0253,4.0255,299,158989.91,TRY
2024-04-17,VideoReklam_Farkindalik,23456789004,Video_Izleyiciler,Banner_V1,38760,1606,30334,5721.03,0.0414,3.5623,184,84837.04,TRY
2024-04-17,Sezon_Kampanyasi_Yaz,23456789005,Benzer_Kitle_1pct,Banner_V1,91212,2353,70223,9131.4,0.0258,3.8807,215,177339.04,TRY
2024-04-18,RetargetingKampanya_Q1,23456789001,Benzer_Kitle_1pct,Video_15sn,26429,1172,22074,4187.54,0.0443,3.573,64,24132.73,TRY
2024-04-18,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Banner_V1,59490,2304,47540,4735.44,0.0387,2.0553,141,55922.71,TRY
2024-04-18,DynamicProduct_Katalog,23456789003,Benzer_Kitle_1pct,Carousel_Urunler,64696,3323,45518,5312.64,0.0514,1.5987,349,337321.4,TRY
2024-04-19,RetargetingKampanya_Q1,23456789001,Sadakat_Kitlesi,Banner_V2,85403,4511,55710,5593.14,0.0528,1.2399,538,328481.67,TRY
2024-04-19,GenisKitle_Marka_2024,23456789002,Retargeting_30gun,Banner_V1,85667,3542,57437,6992.88,0.0413,1.9743,161,104111.81,TRY
2024-04-19,DynamicProduct_Katalog,23456789003,Video_Izleyiciler,Video_15sn,50759,990,37699,1820.4,0.0195,1.8388,91,88378.63,TRY
2024-04-20,RetargetingKampanya_Q1,23456789001,Video_Izleyiciler,Video_15sn,62198,1165,53742,4380.37,0.0187,3.76,91,80379.28,TRY
2024-04-20,GenisKitle_Marka_2024,23456789002,Retargeting_30gun,Story_Format,16071,327,12076,1390.83,0.0203,4.2533,37,35608.57,TRY
2024-04-20,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Banner_V1,80549,2355,54705,7840.43,0.0292,3.3293,73,31446.9,TRY
2024-04-20,VideoReklam_Farkindalik,23456789004,Benzer_Kitle_1pct,Story_Format,59093,1374,45078,2521.26,0.0233,1.835,75,23139.86,TRY
2024-04-21,RetargetingKampanya_Q1,23456789001,Retargeting_30gun,Story_Format,79635,2619,56261,7915.97,0.0329,3.0225,219,109737.78,TRY
2024-04-21,GenisKitle_Marka_2024,23456789002,Sadakat_Kitlesi,Banner_V1,21626,683,14683,2621.4,0.0316,3.8381,56,24556.17,TRY
2024-04-21,DynamicProduct_Katalog,23456789003,Retargeting_30gun,Video_15sn,98976,3812,86648,5800.79,0.0385,1.5217,150,130263.78,TRY
2024-04-21,VideoReklam_Farkindalik,23456789004,Sadakat_Kitlesi,Video_15sn,75148,3033,62426,11402.52,0.0404,3.7595,140,52464.88,TRY
2024-04-21,Sezon_Kampanyasi_Yaz,23456789005,Video_Izleyiciler,Video_15sn,16924,653,11650,804.72,0.0386,1.2323,23,10889.96,TRY
2024-04-22,RetargetingKampanya_Q1,23456789001,Sepet_Terk,Carousel_Urunler,35111,638,26008,1901.73,0.0182,2.9808,49,17217.16,TRY
2024-04-22,GenisKitle_Marka_2024,23456789002,Retargeting_30gun,Carousel_Urunler,48241,1106,34981,3092.91,0.0229,2.7965,122,19853.67,TRY
2024-04-22,DynamicProduct_Katalog,23456789003,Retargeting_30gun,Carousel_Urunler,117024,5043,96156,16638.46,0.0431,3.2993,265,78183.26,TRY
2024-04-22,VideoReklam_Farkindalik,23456789004,Sepet_Terk,Collection_Format,50464,2181,38255,5489.26,0.0432,2.5169,66,36190.94,TRY
2024-04-23,RetargetingKampanya_Q1,23456789001,Sepet_Terk,Carousel_Urunler,101760,3999,80024,15054.02,0.0393,3.7644,132,145088.75,TRY
2024-04-23,GenisKitle_Marka_2024,23456789002,Sadakat_Kitlesi,Carousel_Urunler,43478,790,38121,3058.72,0.0182,3.8718,68,30670.59,TRY
2024-04-23,DynamicProduct_Katalog,23456789003,Retargeting_30gun,Collection_Format,87557,3862,66510,14868.33,0.0441,3.8499,279,132610.5,TRY
2024-04-23,VideoReklam_Farkindalik,23456789004,Sepet_Terk,Collection_Format,109904,4456,89668,7062.55,0.0405,1.585,197,157670.42,TRY
2024-04-23,Sezon_Kampanyasi_Yaz,23456789005,Retargeting_30gun,Banner_V1,119538,6508,88839,20057.13,0.0544,3.0819,368,368934.47,TRY
2024-04-24,RetargetingKampanya_Q1,23456789001,Benzer_Kitle_1pct,Banner_V1,110015,5478,81660,17311.88,0.0498,3.1603,215,84223.23,TRY
2024-04-24,GenisKitle_Marka_2024,23456789002,Video_Izleyiciler,Carousel_Urunler,19372,819,15431,2874.14,0.0423,3.5093,75,67161.26,TRY
2024-04-24,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Collection_Format,88809,2006,68203,7443.23,0.0226,3.7105,141,84077.47,TRY
2024-04-24,VideoReklam_Farkindalik,23456789004,Genis_Kitle_18-35,Banner_V2,114473,2468,89380,9898.86,0.0216,4.0109,287,294023.16,TRY
2024-04-24,Sezon_Kampanyasi_Yaz,23456789005,Genis_Kitle_18-35,Banner_V1,105256,2015,91814,8545.38,0.0191,4.2409,104,74672.9,TRY
2024-04-25,RetargetingKampanya_Q1,23456789001,Benzer_Kitle_1pct,Banner_V2,30584,1584,24157,3162.03,0.0518,1.9962,42,24300.98,TRY
2024-04-25,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Story_Format,103581,2602,87618,9482.03,0.0251,3.6441,262,262474.8,TRY
2024-04-25,DynamicProduct_Katalog,23456789003,Sepet_Terk,Collection_Format,50277,1741,41080,7455.44,0.0346,4.2823,163,158456.25,TRY
2024-04-26,RetargetingKampanya_Q1,23456789001,Sadakat_Kitlesi,Collection_Format,64501,3499,47368,13071.11,0.0542,3.7357,241,60054.59,TRY
2024-04-26,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Carousel_Urunler,60146,1522,50979,5906.01,0.0253,3.8804,143,119174.95,TRY
2024-04-26,DynamicProduct_Katalog,23456789003,Video_Izleyiciler,Video_15sn,28064,939,20581,2968.68,0.0335,3.1615,96,61685.87,TRY
2024-04-26,VideoReklam_Farkindalik,23456789004,Retargeting_30gun,Video_15sn,96181,2078,70844,3635.94,0.0216,1.7497,229,58883.13,TRY
2024-04-26,Sezon_Kampanyasi_Yaz,23456789005,Genis_Kitle_18-35,Banner_V1,83811,3764,59642,13920.73,0.0449,3.6984,183,143646.71,TRY
2024-04-27,RetargetingKampanya_Q1,23456789001,Retargeting_30gun,Banner_V1,21020,900,17813,3107.3,0.0428,3.4526,80,48200.78,TRY
2024-04-27,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Banner_V1,20204,424,14910,908.86,0.021,2.1435,41,44342.17,TRY
2024-04-27,DynamicProduct_Katalog,23456789003,Benzer_Kitle_1pct,Carousel_Urunler,99659,2262,82241,4727.56,0.0227,2.09,230,134657.88,TRY
2024-04-27,VideoReklam_Farkindalik,23456789004,Sepet_Terk,Story_Format,90017,2575,67649,10448.77,0.0286,4.0578,303,146815.25,TRY
2024-04-28,RetargetingKampanya_Q1,23456789001,Genis_Kitle_18-35,Banner_V1,96455,2311,81072,5145.11,0.024,2.2264,69,74826.99,TRY
2024-04-28,GenisKitle_Marka_2024,23456789002,Sepet_Terk,Banner_V1,23017,1018,19891,1464,0.0442,1.4381,47,28263.93,TRY
2024-04-28,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Carousel_Urunler,63223,3458,52531,5336.03,0.0547,1.5431,307,99757.5,TRY
2024-04-29,RetargetingKampanya_Q1,23456789001,Genis_Kitle_18-35,Banner_V1,45069,1317,39156,5724.76,0.0292,4.3468,120,30447.5,TRY
2024-04-29,GenisKitle_Marka_2024,23456789002,Video_Izleyiciler,Story_Format,44001,1182,31636,1699.76,0.0269,1.438,80,20585.11,TRY
2024-04-29,DynamicProduct_Katalog,23456789003,Retargeting_30gun,Carousel_Urunler,25334,1124,20760,4985.54,0.0444,4.4355,50,9807.86,TRY
2024-04-29,VideoReklam_Farkindalik,23456789004,Genis_Kitle_18-35,Story_Format,119586,4421,100723,16068.14,0.037,3.6345,232,68641.74,TRY
2024-04-30,RetargetingKampanya_Q1,23456789001,Benzer_Kitle_1pct,Banner_V2,92992,4148,78425,7246.22,0.0446,1.7469,165,74297.95,TRY
2024-04-30,GenisKitle_Marka_2024,23456789002,Sepet_Terk,Collection_Format,42190,1146,27842,3571.61,0.0272,3.1166,85,25593.56,TRY
2024-04-30,DynamicProduct_Katalog,23456789003,Retargeting_30gun,Video_15sn,70680,2285,62078,9989.19,0.0323,4.3716,154,101627.88,TRY
2024-04-30,VideoReklam_Farkindalik,23456789004,Sadakat_Kitlesi,Story_Format,73379,1454,59441,6158.96,0.0198,4.2359,111,56357.55,TRY
2024-04-30,Sezon_Kampanyasi_Yaz,23456789005,Retargeting_30gun,Banner_V1,107002,5644,93929,21725.64,0.0527,3.8493,327,214076.52,TRY
2024-05-01,RetargetingKampanya_Q1,23456789001,Sepet_Terk,Banner_V2,22611,783,17999,2063.47,0.0346,2.6353,70,23383.39,TRY
2024-05-01,GenisKitle_Marka_2024,23456789002,Sadakat_Kitlesi,Story_Format,105608,4467,72517,14096.96,0.0423,3.1558,255,186088.5,TRY
2024-05-01,DynamicProduct_Katalog,23456789003,Video_Izleyiciler,Banner_V1,98035,3167,79872,7397.48,0.0323,2.3358,229,181417.11,TRY
2024-05-01,VideoReklam_Farkindalik,23456789004,Retargeting_30gun,Carousel_Urunler,23864,1284,18071,4679.48,0.0538,3.6445,58,62897.7,TRY
2024-05-02,RetargetingKampanya_Q1,23456789001,Genis_Kitle_18-35,Carousel_Urunler,74203,3192,56349,9831.93,0.043,3.0802,126,98674.55,TRY
2024-05-02,GenisKitle_Marka_2024,23456789002,Retargeting_30gun,Story_Format,94408,3405,62448,4872.52,0.0361,1.431,156,157018.18,TRY
2024-05-02,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Carousel_Urunler,70714,3444,58770,11784.95,0.0487,3.4219,161,65983.93,TRY
2024-05-02,VideoReklam_Farkindalik,23456789004,Retargeting_30gun,Banner_V1,73451,2011,63200,2520.42,0.0274,1.2533,110,68797.97,TRY
2024-05-03,RetargetingKampanya_Q1,23456789001,Video_Izleyiciler,Video_15sn,107466,3774,75912,7701.63,0.0351,2.0407,203,208797.52,TRY
2024-05-03,GenisKitle_Marka_2024,23456789002,Sadakat_Kitlesi,Carousel_Urunler,68513,1534,47605,4529.84,0.0224,2.953,55,15320.86,TRY
2024-05-03,DynamicProduct_Katalog,23456789003,Benzer_Kitle_1pct,Collection_Format,22269,948,17581,2046.53,0.0426,2.1588,88,72787.59,TRY
2024-05-03,VideoReklam_Farkindalik,23456789004,Video_Izleyiciler,Banner_V1,96673,4471,75525,16618.43,0.0462,3.7169,283,122406.56,TRY
2024-05-04,RetargetingKampanya_Q1,23456789001,Retargeting_30gun,Banner_V1,125764,4428,95090,7260.2,0.0352,1.6396,423,125296.63,TRY
2024-05-04,GenisKitle_Marka_2024,23456789002,Sepet_Terk,Collection_Format,39618,1534,31334,3547.18,0.0387,2.3124,102,29861.43,TRY
2024-05-04,DynamicProduct_Katalog,23456789003,Video_Izleyiciler,Collection_Format,123016,5430,82479,15688.32,0.0441,2.8892,182,166588.05,TRY
2024-05-05,RetargetingKampanya_Q1,23456789001,Benzer_Kitle_1pct,Video_15sn,52047,2809,41673,6008.03,0.054,2.1389,225,171848.8,TRY
2024-05-05,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Video_15sn,104842,3159,76393,10552.16,0.0301,3.3403,108,111478.92,TRY
2024-05-05,DynamicProduct_Katalog,23456789003,Sepet_Terk,Banner_V2,41825,1721,30452,6497.41,0.0411,3.7754,109,26660.18,TRY
2024-05-05,VideoReklam_Farkindalik,23456789004,Video_Izleyiciler,Carousel_Urunler,75039,3881,62829,11205.3,0.0517,2.8872,394,264771.72,TRY
2024-05-05,Sezon_Kampanyasi_Yaz,23456789005,Retargeting_30gun,Carousel_Urunler,119667,5192,88234,6804.66,0.0434,1.3106,320,85327.77,TRY
2024-05-06,RetargetingKampanya_Q1,23456789001,Sepet_Terk,Video_15sn,28240,1383,19172,1953.34,0.049,1.4124,41,27431.23,TRY
2024-05-06,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Banner_V2,96053,3040,82311,8681.47,0.0316,2.8557,302,144695.58,TRY
2024-05-06,DynamicProduct_Katalog,23456789003,Benzer_Kitle_1pct,Story_Format,112527,6161,88405,22950.3,0.0548,3.7251,238,116888.51,TRY
2024-05-06,VideoReklam_Farkindalik,23456789004,Benzer_Kitle_1pct,Story_Format,63433,1980,54159,3133.19,0.0312,1.5824,178,74945.6,TRY
2024-05-06,Sezon_Kampanyasi_Yaz,23456789005,Sadakat_Kitlesi,Carousel_Urunler,75224,3775,50175,15667.28,0.0502,4.1503,247,92737.48,TRY
2024-05-07,RetargetingKampanya_Q1,23456789001,Sepet_Terk,Banner_V1,77456,3443,52678,13655.75,0.0445,3.9662,109,108921.84,TRY
2024-05-07,GenisKitle_Marka_2024,23456789002,Sadakat_Kitlesi,Video_15sn,108785,2607,80729,9095.67,0.024,3.4889,281,132435.74,TRY
2024-05-07,DynamicProduct_Katalog,23456789003,Retargeting_30gun,Video_15sn,112455,3818,73178,16146.18,0.034,4.229,259,52012.83,TRY
2024-05-07,VideoReklam_Farkindalik,23456789004,Sadakat_Kitlesi,Story_Format,91625,3135,67643,12015.27,0.0342,3.8326,95,54965.63,TRY
2024-05-08,RetargetingKampanya_Q1,23456789001,Retargeting_30gun,Video_15sn,125468,3555,102407,14129.36,0.0283,3.9745,223,161415.05,TRY
2024-05-08,GenisKitle_Marka_2024,23456789002,Sepet_Terk,Banner_V2,26875,990,23427,2282.19,0.0368,2.3052,67,57765.53,TRY
2024-05-08,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Banner_V2,85606,2050,60586,3951.28,0.0239,1.9275,239,98933.97,TRY
2024-05-08,VideoReklam_Farkindalik,23456789004,Retargeting_30gun,Story_Format,91477,4037,67049,7981.13,0.0441,1.977,290,211175.54,TRY
2024-05-09,RetargetingKampanya_Q1,23456789001,Retargeting_30gun,Video_15sn,33343,798,25733,3577.14,0.0239,4.4826,37,22343.51,TRY
2024-05-09,GenisKitle_Marka_2024,23456789002,Video_Izleyiciler,Story_Format,88341,4647,70007,16024.96,0.0526,3.4485,384,248920.43,TRY
2024-05-09,DynamicProduct_Katalog,23456789003,Sepet_Terk,Collection_Format,75893,2833,60944,11359.47,0.0373,4.0097,174,117053.56,TRY
2024-05-10,RetargetingKampanya_Q1,23456789001,Retargeting_30gun,Video_15sn,40140,1649,33579,5261.53,0.0411,3.1907,97,61858.67,TRY
2024-05-10,GenisKitle_Marka_2024,23456789002,Retargeting_30gun,Video_15sn,125228,6362,90616,9660.69,0.0508,1.5185,753,294899.2,TRY
2024-05-10,DynamicProduct_Katalog,23456789003,Retargeting_30gun,Video_15sn,38269,1581,30239,3696.81,0.0413,2.3383,157,37167.8,TRY
2024-05-10,VideoReklam_Farkindalik,23456789004,Benzer_Kitle_1pct,Banner_V2,49426,1588,35362,2736.19,0.0321,1.723,91,89136.78,TRY
2024-05-10,Sezon_Kampanyasi_Yaz,23456789005,Retargeting_30gun,Video_15sn,80846,4431,68309,12053.91,0.0548,2.7204,419,408402.73,TRY
2024-05-11,RetargetingKampanya_Q1,23456789001,Retargeting_30gun,Story_Format,83644,2890,70618,7504.68,0.0346,2.5968,154,27396.36,TRY
2024-05-11,GenisKitle_Marka_2024,23456789002,Sadakat_Kitlesi,Video_15sn,54310,2364,38749,9911.6,0.0435,4.1927,235,59161.23,TRY
2024-05-11,DynamicProduct_Katalog,23456789003,Sadakat_Kitlesi,Collection_Format,108078,5641,82674,19173.25,0.0522,3.3989,269,111432.47,TRY
2024-05-11,VideoReklam_Farkindalik,23456789004,Video_Izleyiciler,Banner_V2,74173,3958,59115,16219.74,0.0534,4.098,153,161906.83,TRY
2024-05-12,RetargetingKampanya_Q1,23456789001,Retargeting_30gun,Video_15sn,115517,3466,90555,7883.15,0.03,2.2744,134,78794.14,TRY
2024-05-12,GenisKitle_Marka_2024,23456789002,Video_Izleyiciler,Collection_Format,20171,1042,16935,2706.38,0.0517,2.5973,108,74593.97,TRY
2024-05-12,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Banner_V2,117123,2197,89102,7609.5,0.0188,3.4636,176,145716.85,TRY
2024-05-13,RetargetingKampanya_Q1,23456789001,Benzer_Kitle_1pct,Collection_Format,27810,1358,21054,2305.55,0.0488,1.6978,83,22474.23,TRY
2024-05-13,GenisKitle_Marka_2024,23456789002,Retargeting_30gun,Carousel_Urunler,84832,4388,60870,15619.2,0.0517,3.5595,520,108510.9,TRY
2024-05-13,DynamicProduct_Katalog,23456789003,Sepet_Terk,Collection_Format,48532,1888,34639,4667.42,0.0389,2.4722,95,38789.88,TRY
2024-05-14,RetargetingKampanya_Q1,23456789001,Video_Izleyiciler,Collection_Format,70581,2169,52673,7745.65,0.0307,3.5711,234,40261.17,TRY
2024-05-14,GenisKitle_Marka_2024,23456789002,Benzer_Kitle_1pct,Video_15sn,20312,948,15365,3387.21,0.0467,3.573,96,51539.17,TRY
2024-05-14,DynamicProduct_Katalog,23456789003,Genis_Kitle_18-35,Video_15sn,18771,808,14105,3507.11,0.043,4.3405,43,38089.83,TRY
2024-05-15,RetargetingKampanya_Q1,23456789001,Video_Izleyiciler,Story_Format,51208,2368,36960,6819.08,0.0462,2.8797,69,39592.13,TRY
2024-05-15,GenisKitle_Marka_2024,23456789002,Video_Izleyiciler,Video_15sn,48950,1137,37846,3341.01,0.0232,2.9384,78,47007.95,TRY
2024-05-15,DynamicProduct_Katalog,23456789003,Video_Izleyiciler,Video_15sn,79335,1540,58479,6010.8,0.0194,3.9031,117,59482.66,TRY
2024-05-15,VideoReklam_Farkindalik,23456789004,Sepet_Terk,Carousel_Urunler,94864,3572,70033,4342.66,0.0377,1.2158,177,62571.79,TRY
2024-05-16,RetargetingKampanya_Q1,23456789001,Genis_Kitle_18-35,Banner_V1,23980,531,18361,1466.3,0.0221,2.7614,22,22425.26,TRY
2024-05-16,GenisKitle_Marka_2024,23456789002,Genis_Kitle_18-35,Collection_Format,56789,2908,46346,5700.48,0.0512,1.9603,126,75465.89,TRY
2024-05-16,DynamicProduct_Katalog,23456789003,Video_Izleyiciler,Video_15sn,123992,3091,92414,9135.75,0.0249,2.9556,188,30065.18,TRY
2024-05-17,RetargetingKampanya_Q1,23456789001,Benzer_Kitle_1pct,Story_Format,76965,2556,55179,9985.86,0.0332,3.9068,187,103366.47,TRY
2024-05-17,GenisKitle_Marka_2024,23456789002,Retargeting_30gun,Banner_V2,118047,4620,92947,6229.44,0.0391,1.3484,398,263736.88,TRY
