date,campaign_name,campaign_id,ad_group,impressions,clicks,cost,ctr,avg_cpc,conversions,conversion_value,currency
2024-02-14,Search_Genel_Kategori,987654322,Marka_Kelimeleri,28293,1530,7727.16,0.0541,5.0504,92,92760.5,TRY
2024-02-14,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,47132,5551,22869.46,0.1178,4.1199,528,130743.6,TRY
2024-02-14,Display_Remarketing,987654324,Marka_Kelimeleri,51680,6029,27438.39,0.1167,4.5511,690,170889.24,TRY
2024-02-14,YouTube_TrueView,987654325,Rakip_Kelimeleri,20428,1243,3666.52,0.0608,2.9497,45,21520.63,TRY
2024-02-15,Search_Marka_2024,987654321,Marka_Kelimeleri,15889,1303,7103,0.082,5.4513,100,55289.41,TRY
2024-02-15,Search_Genel_Kategori,987654322,Genel_Kategoriler,15733,1503,7532.23,0.0955,5.0115,153,166992.84,TRY
2024-02-15,Shopping_Urun_Feed,987654323,Urun_Kategorisi,26340,2152,11370.89,0.0817,5.2839,254,86178.37,TRY
2024-02-15,Display_Remarketing,987654324,Marka_Kelimeleri,6581,345,1026.96,0.0524,2.9767,13,9862.49,TRY
2024-02-15,YouTube_TrueView,987654325,Urun_Kategorisi,24568,2539,11701.1,0.1033,4.6085,99,54194.84,TRY
2024-02-15,PMAX_Performans,987654326,Uzun_Kuyruk,30555,3156,16762.84,0.1033,5.3114,191,200226.7,TRY
2024-02-16,Search_Marka_2024,987654321,Remarketing_Listesi,34932,2890,7278.37,0.0827,2.5185,318,135981.22,TRY
2024-02-16,Search_Genel_Kategori,987654322,Urun_Kategorisi,12749,887,2018.35,0.0696,2.2755,116,130938.46,TRY
2024-02-16,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,20304,1567,4808.3,0.0772,3.0685,120,81286.17,TRY
2024-02-17,Search_Marka_2024,987654321,Marka_Kelimeleri,52688,5384,21095.41,0.1022,3.9182,563,180697.29,TRY
2024-02-17,Search_Genel_Kategori,987654322,Genel_Kategoriler,22106,1168,2165.47,0.0528,1.854,116,46249.01,TRY
2024-02-17,Shopping_Urun_Feed,987654323,Genel_Kategoriler,30641,3397,11793.58,0.1109,3.4718,286,270582.97,TRY
2024-02-17,Display_Remarketing,987654324,Marka_Kelimeleri,13132,1090,3712.48,0.083,3.4059,88,54623.44,TRY
2024-02-17,YouTube_TrueView,987654325,Uzun_Kuyruk,38399,4021,18013.9,0.1047,4.48,425,484619.71,TRY
2024-02-17,PMAX_Performans,987654326,Urun_Kategorisi,20296,1095,4794.71,0.054,4.3787,138,143677.12,TRY
2024-02-18,Search_Marka_2024,987654321,Urun_Kategorisi,55499,2546,6782.86,0.0459,2.6641,146,108387.18,TRY
2024-02-18,Search_Genel_Kategori,987654322,Genel_Kategoriler,29224,1394,5101.2,0.0477,3.6594,161,119119.12,TRY
2024-02-18,Shopping_Urun_Feed,987654323,Genel_Kategoriler,43806,4560,21130.7,0.1041,4.6339,516,293563.32,TRY
2024-02-18,Display_Remarketing,987654324,Genel_Kategoriler,38698,4435,13034.82,0.1146,2.9391,140,165904.83,TRY
2024-02-18,YouTube_TrueView,987654325,Uzun_Kuyruk,56286,5936,25988.42,0.1055,4.3781,215,201099.38,TRY
2024-02-18,PMAX_Performans,987654326,Marka_Kelimeleri,53355,4929,13619.53,0.0924,2.7631,474,175459.6,TRY
2024-02-19,Search_Marka_2024,987654321,Remarketing_Listesi,49588,5551,12525.16,0.1119,2.2564,361,414669.99,TRY
2024-02-19,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,26861,3111,14898.78,0.1158,4.7891,111,45216.24,TRY
2024-02-19,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,18066,1911,5094.12,0.1058,2.6657,263,80164.41,TRY
2024-02-19,Display_Remarketing,987654324,Urun_Kategorisi,39452,1946,6384.99,0.0493,3.2811,143,123810.36,TRY
2024-02-19,YouTube_TrueView,987654325,Uzun_Kuyruk,6441,334,1515.69,0.0519,4.538,20,4678.52,TRY
2024-02-19,PMAX_Performans,987654326,Marka_Kelimeleri,52533,2887,14526.63,0.055,5.0317,340,335611.45,TRY
2024-02-20,Search_Marka_2024,987654321,Rakip_Kelimeleri,31496,3034,14945.03,0.0963,4.9259,136,114862.5,TRY
2024-02-20,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,20407,1905,9986.09,0.0933,5.242,122,28937.39,TRY
2024-02-20,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,44609,2841,4448.51,0.0637,1.5658,165,116373.09,TRY
2024-02-20,Display_Remarketing,987654324,Remarketing_Listesi,54619,3006,6096.07,0.055,2.028,252,171226.6,TRY
2024-02-21,Search_Marka_2024,987654321,Genel_Kategoriler,20665,1422,3729.91,0.0688,2.623,65,36679.07,TRY
2024-02-21,Search_Genel_Kategori,987654322,Genel_Kategoriler,13357,886,3687.34,0.0663,4.1618,51,16021.63,TRY
2024-02-21,Shopping_Urun_Feed,987654323,Urun_Kategorisi,59021,6751,23401.31,0.1144,3.4663,549,398143.63,TRY
2024-02-21,Display_Remarketing,987654324,Genel_Kategoriler,48600,5555,19535.26,0.1143,3.5167,476,543473.83,TRY
2024-02-21,YouTube_TrueView,987654325,Rakip_Kelimeleri,33319,2377,10946.14,0.0713,4.605,158,136343.1,TRY
2024-02-22,Search_Marka_2024,987654321,Uzun_Kuyruk,59792,3739,8389.48,0.0625,2.2438,209,125914.02,TRY
2024-02-22,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,17214,1247,4530.97,0.0724,3.6335,164,157647.19,TRY
2024-02-22,Shopping_Urun_Feed,987654323,Remarketing_Listesi,62440,5588,29745.02,0.0895,5.323,743,322029.37,TRY
2024-02-22,Display_Remarketing,987654324,Uzun_Kuyruk,12782,1095,3383.98,0.0857,3.0904,40,43464.99,TRY
2024-02-22,YouTube_TrueView,987654325,Remarketing_Listesi,42800,2596,6375.43,0.0607,2.4559,358,131849.71,TRY
2024-02-22,PMAX_Performans,987654326,Rakip_Kelimeleri,26241,1269,4125.23,0.0484,3.2508,47,29104.4,TRY
2024-02-23,Search_Marka_2024,987654321,Marka_Kelimeleri,62918,4516,8200.36,0.0718,1.8158,503,261578.06,TRY
2024-02-23,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,43724,1879,6743.83,0.043,3.5891,180,139810.22,TRY
2024-02-23,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,9981,424,1296.3,0.0425,3.0573,49,58547.02,TRY
2024-02-23,Display_Remarketing,987654324,Uzun_Kuyruk,8309,467,2080.19,0.0562,4.4544,29,18504.31,TRY
2024-02-24,Search_Marka_2024,987654321,Urun_Kategorisi,17053,741,1206.92,0.0435,1.6288,92,87508.63,TRY
2024-02-24,Search_Genel_Kategori,987654322,Genel_Kategoriler,23387,2120,10788.57,0.0906,5.0889,174,84001.61,TRY
2024-02-24,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,32560,3142,10836.09,0.0965,3.4488,320,258349.59,TRY
2024-02-25,Search_Marka_2024,987654321,Urun_Kategorisi,29541,1317,4868.6,0.0446,3.6967,79,63689.64,TRY
2024-02-25,Search_Genel_Kategori,987654322,Urun_Kategorisi,35144,3812,8702.58,0.1085,2.2829,405,179824.46,TRY
2024-02-25,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,14868,1653,5753.15,0.1112,3.4804,159,144989.33,TRY
2024-02-25,Display_Remarketing,987654324,Rakip_Kelimeleri,54312,3426,16541.9,0.0631,4.8283,265,172121.82,TRY
2024-02-26,Search_Marka_2024,987654321,Uzun_Kuyruk,59404,5231,25020.26,0.0881,4.7831,390,449459.98,TRY
2024-02-26,Search_Genel_Kategori,987654322,Urun_Kategorisi,36356,3094,5268.99,0.0851,1.703,339,225531.62,TRY
2024-02-26,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,45036,5010,11269.99,0.1112,2.2495,570,579660.14,TRY
2024-02-26,Display_Remarketing,987654324,Rakip_Kelimeleri,37824,4390,16865.43,0.1161,3.8418,612,604548.34,TRY
2024-02-26,YouTube_TrueView,987654325,Uzun_Kuyruk,27467,2757,5817.42,0.1004,2.1101,107,84176.19,TRY
2024-02-26,PMAX_Performans,987654326,Urun_Kategorisi,54536,5723,19603.25,0.1049,3.4253,431,295636.96,TRY
2024-02-27,Search_Marka_2024,987654321,Marka_Kelimeleri,37209,3933,11674.77,0.1057,2.9684,263,53113.12,TRY
2024-02-27,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,10436,836,1843.1,0.0801,2.2047,76,16875.05,TRY
2024-02-27,Shopping_Urun_Feed,987654323,Remarketing_Listesi,15321,1033,2109.62,0.0674,2.0422,68,61954.98,TRY
2024-02-27,Display_Remarketing,987654324,Urun_Kategorisi,19143,2045,6280.34,0.1068,3.0711,100,44886.09,TRY
2024-02-27,YouTube_TrueView,987654325,Rakip_Kelimeleri,61755,3739,13004.9,0.0605,3.4782,137,135651.12,TRY
2024-02-28,Search_Marka_2024,987654321,Marka_Kelimeleri,57065,5465,11480.38,0.0958,2.1007,478,86260.26,TRY
2024-02-28,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,56170,4771,9285.16,0.0849,1.9462,262,67276.51,TRY
2024-02-28,Shopping_Urun_Feed,987654323,Urun_Kategorisi,17425,1524,3995.27,0.0875,2.6216,51,32852.77,TRY
2024-02-28,Display_Remarketing,987654324,Remarketing_Listesi,11399,1224,4736.54,0.1074,3.8697,137,126399.78,TRY
2024-02-29,Search_Marka_2024,987654321,Marka_Kelimeleri,40473,3074,10789.9,0.076,3.5101,422,406307.36,TRY
2024-02-29,Search_Genel_Kategori,987654322,Remarketing_Listesi,60437,6698,17179.45,0.1108,2.5649,614,120700.48,TRY
2024-02-29,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,63809,3625,15521.11,0.0568,4.2817,131,65455.28,TRY
2024-03-01,Search_Marka_2024,987654321,Genel_Kategoriler,11873,1254,5470.3,0.1056,4.3623,174,112980,TRY
2024-03-01,Search_Genel_Kategori,987654322,Remarketing_Listesi,19064,1081,4566.75,0.0567,4.2246,137,24769.1,TRY
2024-03-01,Shopping_Urun_Feed,987654323,Remarketing_Listesi,61128,4927,13224.08,0.0806,2.684,273,295054.39,TRY
2024-03-01,Display_Remarketing,987654324,Rakip_Kelimeleri,28017,1504,2686.38,0.0537,1.7862,167,77363.87,TRY
2024-03-02,Search_Marka_2024,987654321,Marka_Kelimeleri,29306,2695,5056.14,0.092,1.8761,343,65889.68,TRY
2024-03-02,Search_Genel_Kategori,987654322,Urun_Kategorisi,55784,6202,23347.89,0.1112,3.7646,515,501065.92,TRY
2024-03-02,Shopping_Urun_Feed,987654323,Urun_Kategorisi,63840,3356,10173.18,0.0526,3.0313,264,167750.5,TRY
2024-03-02,Display_Remarketing,987654324,Genel_Kategoriler,43439,4270,22259.68,0.0983,5.213,394,170395.16,TRY
2024-03-02,YouTube_TrueView,987654325,Rakip_Kelimeleri,59189,6234,25201.87,0.1053,4.0426,585,156460.41,TRY
2024-03-03,Search_Marka_2024,987654321,Urun_Kategorisi,8615,446,772.11,0.0518,1.7312,35,28467.79,TRY
2024-03-03,Search_Genel_Kategori,987654322,Genel_Kategoriler,26825,1579,5544.83,0.0589,3.5116,48,11984.42,TRY
2024-03-03,Shopping_Urun_Feed,987654323,Urun_Kategorisi,38377,3168,12127.83,0.0825,3.8282,268,301823.28,TRY
2024-03-03,Display_Remarketing,987654324,Rakip_Kelimeleri,66919,7089,33468.87,0.1059,4.7212,331,343852.71,TRY
2024-03-03,YouTube_TrueView,987654325,Urun_Kategorisi,61999,7163,21067.42,0.1155,2.9411,456,102497.06,TRY
2024-03-04,Search_Marka_2024,987654321,Uzun_Kuyruk,29884,2006,4408.4,0.0671,2.1976,150,160133.21,TRY
2024-03-04,Search_Genel_Kategori,987654322,Urun_Kategorisi,46934,4046,21035.03,0.0862,5.199,404,447514.6,TRY
2024-03-04,Shopping_Urun_Feed,987654323,Urun_Kategorisi,73978,3410,9595.4,0.0461,2.8139,308,352342.46,TRY
2024-03-04,Display_Remarketing,987654324,Urun_Kategorisi,56701,3800,16992.75,0.067,4.4718,326,227391.53,TRY
2024-03-04,YouTube_TrueView,987654325,Uzun_Kuyruk,13566,701,1502.57,0.0517,2.1435,64,70973.77,TRY
2024-03-04,PMAX_Performans,987654326,Marka_Kelimeleri,64237,4585,11617.04,0.0714,2.5337,369,321280.23,TRY
2024-03-05,Search_Marka_2024,987654321,Uzun_Kuyruk,66294,7370,12641.68,0.1112,1.7153,758,817333.18,TRY
2024-03-05,Search_Genel_Kategori,987654322,Uzun_Kuyruk,72544,6059,21780.35,0.0835,3.5947,300,230115.74,TRY
2024-03-05,Shopping_Urun_Feed,987654323,Urun_Kategorisi,11167,577,2653.41,0.0517,4.5986,20,14785.56,TRY
2024-03-06,Search_Marka_2024,987654321,Remarketing_Listesi,59859,4390,6605.48,0.0733,1.5047,543,144594.88,TRY
2024-03-06,Search_Genel_Kategori,987654322,Uzun_Kuyruk,73318,8421,17480.85,0.1149,2.0759,1170,405591.37,TRY
2024-03-06,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,18441,918,2421,0.0498,2.6373,33,12412.04,TRY
2024-03-07,Search_Marka_2024,987654321,Genel_Kategoriler,34177,2649,12682.78,0.0775,4.7878,199,66189.1,TRY
2024-03-07,Search_Genel_Kategori,987654322,Marka_Kelimeleri,21243,2058,11084.72,0.0969,5.3862,286,204472.69,TRY
2024-03-07,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,10676,1211,5803.03,0.1134,4.7919,110,92996.54,TRY
2024-03-08,Search_Marka_2024,987654321,Genel_Kategoriler,43963,4272,18073.59,0.0972,4.2307,472,227563.31,TRY
2024-03-08,Search_Genel_Kategori,987654322,Remarketing_Listesi,10232,596,1556.2,0.0582,2.6111,47,53815.42,TRY
2024-03-08,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,59146,3244,14392.07,0.0548,4.4365,128,137630.72,TRY
2024-03-08,Display_Remarketing,987654324,Genel_Kategoriler,11619,586,2214.47,0.0504,3.779,62,23699.64,TRY
2024-03-08,YouTube_TrueView,987654325,Marka_Kelimeleri,38890,4579,19074.37,0.1177,4.1656,410,128275.83,TRY
2024-03-09,Search_Marka_2024,987654321,Marka_Kelimeleri,57573,3181,12368.87,0.0553,3.8884,371,402496.07,TRY
2024-03-09,Search_Genel_Kategori,987654322,Uzun_Kuyruk,58059,5196,9868.91,0.0895,1.8993,564,338445.75,TRY
2024-03-09,Shopping_Urun_Feed,987654323,Urun_Kategorisi,9057,936,4655.64,0.1033,4.974,102,45410.65,TRY
2024-03-09,Display_Remarketing,987654324,Urun_Kategorisi,32217,1433,4205.57,0.0445,2.9348,183,128781.46,TRY
2024-03-09,YouTube_TrueView,987654325,Remarketing_Listesi,13558,910,4262.12,0.0671,4.6836,40,13852.53,TRY
2024-03-09,PMAX_Performans,987654326,Remarketing_Listesi,48470,4058,12142.07,0.0837,2.9921,555,244185.51,TRY
2024-03-10,Search_Marka_2024,987654321,Genel_Kategoriler,37827,1772,8679.42,0.0468,4.8981,115,137762.82,TRY
2024-03-10,Search_Genel_Kategori,987654322,Marka_Kelimeleri,50218,3322,9662.98,0.0662,2.9088,248,102289.47,TRY
2024-03-10,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,17101,1558,2877.33,0.0911,1.8468,180,127046.13,TRY
2024-03-11,Search_Marka_2024,987654321,Genel_Kategoriler,67308,5004,19569.94,0.0743,3.9109,367,236144.57,TRY
2024-03-11,Search_Genel_Kategori,987654322,Uzun_Kuyruk,46289,4091,13037.21,0.0884,3.1868,235,89101.21,TRY
2024-03-11,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,23279,1653,5397.38,0.071,3.2652,155,47284.88,TRY
2024-03-11,Display_Remarketing,987654324,Rakip_Kelimeleri,30398,1223,5312.2,0.0402,4.3436,94,22606.42,TRY
2024-03-11,YouTube_TrueView,987654325,Urun_Kategorisi,53219,3961,8493.21,0.0744,2.1442,453,494768.74,TRY
2024-03-12,Search_Marka_2024,987654321,Uzun_Kuyruk,70766,4655,22997.82,0.0658,4.9405,351,336521.88,TRY
2024-03-12,Search_Genel_Kategori,987654322,Uzun_Kuyruk,62375,3193,15643.34,0.0512,4.8993,135,67839.16,TRY
2024-03-12,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,40481,3004,8805.59,0.0742,2.9313,316,243212.27,TRY
2024-03-12,Display_Remarketing,987654324,Genel_Kategoriler,30644,2341,5063.25,0.0764,2.1629,190,91487.85,TRY
2024-03-12,YouTube_TrueView,987654325,Remarketing_Listesi,71453,3365,17861.07,0.0471,5.3079,198,201858.5,TRY
2024-03-12,PMAX_Performans,987654326,Remarketing_Listesi,40994,3529,9166.14,0.0861,2.5974,189,188532.22,TRY
2024-03-13,Search_Marka_2024,987654321,Remarketing_Listesi,51600,4533,20290.17,0.0878,4.4761,148,43060.96,TRY
2024-03-13,Search_Genel_Kategori,987654322,Marka_Kelimeleri,46386,4149,21872.2,0.0894,5.2717,305,333470.39,TRY
2024-03-13,Shopping_Urun_Feed,987654323,Remarketing_Listesi,75364,3302,11205.59,0.0438,3.3936,163,33770.59,TRY
2024-03-13,Display_Remarketing,987654324,Genel_Kategoriler,63900,2936,8567.7,0.0459,2.9182,226,210740.74,TRY
2024-03-13,YouTube_TrueView,987654325,Genel_Kategoriler,15803,1165,2083.75,0.0737,1.7886,56,15038.69,TRY
2024-03-13,PMAX_Performans,987654326,Urun_Kategorisi,21145,2143,7988.92,0.1013,3.7279,98,113065.02,TRY
2024-03-14,Search_Marka_2024,987654321,Urun_Kategorisi,64657,5661,13783.98,0.0876,2.4349,295,258759.99,TRY
2024-03-14,Search_Genel_Kategori,987654322,Remarketing_Listesi,31946,1497,5426.2,0.0469,3.6247,137,154429.05,TRY
2024-03-14,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,31992,3553,7646.41,0.1111,2.1521,313,265993.14,TRY
2024-03-15,Search_Marka_2024,987654321,Genel_Kategoriler,42086,2303,6937.45,0.0547,3.0124,147,70443.85,TRY
2024-03-15,Search_Genel_Kategori,987654322,Marka_Kelimeleri,53644,5417,23226.05,0.101,4.2876,549,412314.02,TRY
2024-03-15,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,59663,3367,13941.58,0.0564,4.1407,409,440627.28,TRY
2024-03-15,Display_Remarketing,987654324,Uzun_Kuyruk,48466,3848,19995.01,0.0794,5.1962,526,142431.74,TRY
2024-03-15,YouTube_TrueView,987654325,Rakip_Kelimeleri,56623,2886,7156.29,0.051,2.4797,104,92228.59,TRY
2024-03-15,PMAX_Performans,987654326,Genel_Kategoriler,44693,3531,14539.59,0.079,4.1177,380,432197.59,TRY
2024-03-16,Search_Marka_2024,987654321,Uzun_Kuyruk,34973,4013,10438.3,0.1147,2.6011,288,288913.82,TRY
2024-03-16,Search_Genel_Kategori,987654322,Marka_Kelimeleri,44241,4762,22381.43,0.1076,4.7,372,80970.61,TRY
2024-03-16,Shopping_Urun_Feed,987654323,Remarketing_Listesi,40448,3210,7443.31,0.0794,2.3188,436,493906.92,TRY
2024-03-17,Search_Marka_2024,987654321,Urun_Kategorisi,65479,6186,16297.03,0.0945,2.6345,424,449820.91,TRY
2024-03-17,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,17376,1983,3338.09,0.1141,1.6834,122,31526.13,TRY
2024-03-17,Shopping_Urun_Feed,987654323,Genel_Kategoriler,55581,5791,15288.63,0.1042,2.6401,354,351063.18,TRY
2024-03-17,Display_Remarketing,987654324,Urun_Kategorisi,36674,3845,15524.83,0.1048,4.0377,278,217400.46,TRY
2024-03-17,YouTube_TrueView,987654325,Remarketing_Listesi,65968,6673,22003.37,0.1012,3.2974,584,586187.22,TRY
2024-03-18,Search_Marka_2024,987654321,Genel_Kategoriler,33430,3574,14917.64,0.1069,4.1739,494,147210.17,TRY
2024-03-18,Search_Genel_Kategori,987654322,Remarketing_Listesi,16425,1157,6082.46,0.0704,5.2571,112,86576.72,TRY
2024-03-18,Shopping_Urun_Feed,987654323,Urun_Kategorisi,20270,1108,2249.82,0.0547,2.0305,48,21060.72,TRY
2024-03-18,Display_Remarketing,987654324,Marka_Kelimeleri,59114,5217,14746.85,0.0883,2.8267,359,130963.06,TRY
2024-03-18,YouTube_TrueView,987654325,Marka_Kelimeleri,13919,1114,3600.62,0.08,3.2322,114,119307.84,TRY
2024-03-19,Search_Marka_2024,987654321,Rakip_Kelimeleri,17246,981,4163.97,0.0569,4.2446,35,11388.28,TRY
2024-03-19,Search_Genel_Kategori,987654322,Genel_Kategoriler,31863,3048,7915.22,0.0957,2.5969,357,136989.95,TRY
2024-03-19,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,44234,3261,4979.65,0.0737,1.527,258,63240.03,TRY
2024-03-19,Display_Remarketing,987654324,Rakip_Kelimeleri,17601,1792,5661.03,0.1018,3.1591,83,60131.62,TRY
2024-03-19,YouTube_TrueView,987654325,Uzun_Kuyruk,11818,1213,4528.52,0.1026,3.7333,130,132247.33,TRY
2024-03-19,PMAX_Performans,987654326,Uzun_Kuyruk,54115,4694,15445.81,0.0867,3.2905,151,146170.27,TRY
2024-03-20,Search_Marka_2024,987654321,Rakip_Kelimeleri,11564,1259,5354.24,0.1089,4.2528,164,185494,TRY
2024-03-20,Search_Genel_Kategori,987654322,Remarketing_Listesi,8504,796,4138.1,0.0936,5.1986,58,64051.56,TRY
2024-03-20,Shopping_Urun_Feed,987654323,Genel_Kategoriler,26685,1366,7202.57,0.0512,5.2727,169,97573.57,TRY
2024-03-21,Search_Marka_2024,987654321,Uzun_Kuyruk,63284,7553,21686.45,0.1194,2.8712,509,531905.14,TRY
2024-03-21,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,43725,2077,9887.4,0.0475,4.7604,118,113645.56,TRY
2024-03-21,Shopping_Urun_Feed,987654323,Remarketing_Listesi,22406,2413,11781.39,0.1077,4.8825,77,76960.03,TRY
2024-03-21,Display_Remarketing,987654324,Rakip_Kelimeleri,11157,816,3393.79,0.0731,4.1591,79,33197.44,TRY
2024-03-22,Search_Marka_2024,987654321,Marka_Kelimeleri,68521,7172,31202.25,0.1047,4.3506,787,540316.45,TRY
2024-03-22,Search_Genel_Kategori,987654322,Remarketing_Listesi,50600,2460,9319.2,0.0486,3.7883,302,262134.7,TRY
2024-03-22,Shopping_Urun_Feed,987654323,Genel_Kategoriler,17871,1234,2670.09,0.069,2.1638,73,29469.53,TRY
2024-03-22,Display_Remarketing,987654324,Rakip_Kelimeleri,24909,1129,4865.66,0.0453,4.3097,114,22948.01,TRY
2024-03-22,YouTube_TrueView,987654325,Remarketing_Listesi,64333,2877,6072.12,0.0447,2.1106,329,278959.05,TRY
2024-03-23,Search_Marka_2024,987654321,Uzun_Kuyruk,10340,740,3038.21,0.0716,4.1057,44,35593.76,TRY
2024-03-23,Search_Genel_Kategori,987654322,Genel_Kategoriler,74939,4635,20888.03,0.0618,4.5066,632,505872.49,TRY
2024-03-23,Shopping_Urun_Feed,987654323,Remarketing_Listesi,37558,4202,11909.64,0.1119,2.8343,402,431189.44,TRY
2024-03-24,Search_Marka_2024,987654321,Urun_Kategorisi,21726,1774,3851.54,0.0817,2.1711,157,164349.44,TRY
2024-03-24,Search_Genel_Kategori,987654322,Marka_Kelimeleri,71105,4818,20192.83,0.0678,4.1911,582,414542.96,TRY
2024-03-24,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,31502,1845,6267.67,0.0586,3.3971,218,176327.31,TRY
2024-03-24,Display_Remarketing,987654324,Urun_Kategorisi,61331,4457,22606.71,0.0727,5.0722,593,187771.82,TRY
2024-03-24,YouTube_TrueView,987654325,Urun_Kategorisi,35289,3603,8509.37,0.1021,2.3617,191,95644.39,TRY
2024-03-24,PMAX_Performans,987654326,Genel_Kategoriler,27788,2802,13104.78,0.1008,4.6769,307,259715.48,TRY
2024-03-25,Search_Marka_2024,987654321,Marka_Kelimeleri,73146,3891,13611.78,0.0532,3.4983,267,56950.8,TRY
2024-03-25,Search_Genel_Kategori,987654322,Uzun_Kuyruk,74787,8892,20714.48,0.1189,2.3296,1155,1229574.74,TRY
2024-03-25,Shopping_Urun_Feed,987654323,Urun_Kategorisi,39205,3761,9396.78,0.0959,2.4985,273,143691.17,TRY
2024-03-26,Search_Marka_2024,987654321,Genel_Kategoriler,64210,5162,14623.84,0.0804,2.833,592,238736.86,TRY
2024-03-26,Search_Genel_Kategori,987654322,Marka_Kelimeleri,14431,1426,7279.41,0.0988,5.1048,138,130113.56,TRY
2024-03-26,Shopping_Urun_Feed,987654323,Urun_Kategorisi,18409,2127,4239.5,0.1155,1.9932,252,296076.66,TRY
2024-03-26,Display_Remarketing,987654324,Uzun_Kuyruk,50572,3357,9755.6,0.0664,2.906,431,422993.9,TRY
2024-03-26,YouTube_TrueView,987654325,Uzun_Kuyruk,25809,1906,6340.33,0.0738,3.3265,240,193653.4,TRY
2024-03-26,PMAX_Performans,987654326,Marka_Kelimeleri,24819,1515,4366.71,0.061,2.8823,173,126108.48,TRY
2024-03-27,Search_Marka_2024,987654321,Rakip_Kelimeleri,13305,727,2881.22,0.0546,3.9632,94,21299.13,TRY
2024-03-27,Search_Genel_Kategori,987654322,Genel_Kategoriler,15673,1592,8168.46,0.1016,5.1309,102,32142.78,TRY
2024-03-27,Shopping_Urun_Feed,987654323,Remarketing_Listesi,47185,3835,17077.11,0.0813,4.453,330,366592.08,TRY
2024-03-28,Search_Marka_2024,987654321,Rakip_Kelimeleri,35667,4205,20001.05,0.1179,4.7565,203,163901.41,TRY
2024-03-28,Search_Genel_Kategori,987654322,Urun_Kategorisi,21699,2575,5839,0.1187,2.2676,225,93163.3,TRY
2024-03-28,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,15429,1224,4968.19,0.0793,4.059,84,81842.02,TRY
2024-03-28,Display_Remarketing,987654324,Uzun_Kuyruk,46752,3002,5413.92,0.0642,1.8034,150,115027.07,TRY
2024-03-28,YouTube_TrueView,987654325,Uzun_Kuyruk,66862,7981,39173.99,0.1194,4.9084,696,209591.44,TRY
2024-03-28,PMAX_Performans,987654326,Rakip_Kelimeleri,35383,2557,10950.27,0.0723,4.2825,349,166194.78,TRY
2024-03-29,Search_Marka_2024,987654321,Genel_Kategoriler,66462,7562,22954.64,0.1138,3.0355,351,220413.62,TRY
2024-03-29,Search_Genel_Kategori,987654322,Urun_Kategorisi,63983,6120,14587.2,0.0956,2.3835,695,822782.31,TRY
2024-03-29,Shopping_Urun_Feed,987654323,Urun_Kategorisi,17951,1745,4781.89,0.0972,2.7403,72,47591.62,TRY
2024-03-30,Search_Marka_2024,987654321,Rakip_Kelimeleri,74416,6692,29376.18,0.0899,4.3897,473,462649.79,TRY
2024-03-30,Search_Genel_Kategori,987654322,Urun_Kategorisi,55630,2701,13482.16,0.0486,4.9915,319,271561.18,TRY
2024-03-30,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,55029,4630,15161.58,0.0841,3.2746,540,594663.89,TRY
2024-03-31,Search_Marka_2024,987654321,Urun_Kategorisi,40147,2856,7669.71,0.0711,2.6855,313,244532.05,TRY
2024-03-31,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,67177,4712,18548.51,0.0701,3.9364,472,411797.83,TRY
2024-03-31,Shopping_Urun_Feed,987654323,Urun_Kategorisi,61839,6868,35627.37,0.1111,5.1874,554,542196.69,TRY
2024-04-01,Search_Marka_2024,987654321,Marka_Kelimeleri,59255,5142,20419.19,0.0868,3.9711,387,75170.57,TRY
2024-04-01,Search_Genel_Kategori,987654322,Urun_Kategorisi,47860,3171,7649.39,0.0663,2.4123,110,122089.33,TRY
