order_id,order_date,customer_id,city,country,device,channel,product_count,order_revenue,discount_amount,refund_amount,order_status,payment_method
ORD-2024-01187,2024-04-06,CUST-0570,Mersin,TR,desktop,meta,1,2840.03,550.18,0,cancelled,credit_card
ORD-2024-01188,2024-04-06,CUST-0871,Mersin,TR,desktop,organic,7,837.15,63.64,0,cancelled,digital_wallet
ORD-2024-01189,2024-04-06,CUST-0998,Kayseri,TR,mobile,meta,4,3585.56,282.6,0,completed,digital_wallet
ORD-2024-01190,2024-04-06,CUST-1205,Adana,TR,tablet,organic,3,5873.92,443.41,0,completed,credit_card
ORD-2024-01191,2024-04-06,CUST-1463,Gaziantep,TR,mobile,organic,6,12410.92,2712.12,0,completed,credit_card
ORD-2024-01192,2024-04-06,CUST-1774,Adana,TR,mobile,tiktok,4,2322.52,19.68,0,cancelled,credit_card
ORD-2024-01193,2024-04-06,CUST-0852,Kayseri,TR,mobile,organic,4,1829.11,319.48,0,completed,bank_transfer
ORD-2024-01194,2024-04-07,CUST-0461,Istanbul,TR,mobile,meta,1,431.07,107.28,0,completed,credit_card
ORD-2024-01195,2024-04-07,CUST-0654,Istanbul,TR,desktop,google,6,3538.14,427.31,0,completed,credit_card
ORD-2024-01196,2024-04-07,CUST-0496,Mersin,TR,mobile,google,5,7399.62,1102.72,0,completed,digital_wallet
ORD-2024-01197,2024-04-07,CUST-1744,Istanbul,TR,mobile,google,6,7850.2,1249.08,0,cancelled,digital_wallet
ORD-2024-01198,2024-04-07,CUST-0538,Konya,TR,desktop,google,4,1470.86,262.71,906.69,refunded,credit_card
ORD-2024-01199,2024-04-07,CUST-1593,Ankara,TR,desktop,google,7,4585.29,988.32,0,cancelled,bank_transfer
ORD-2024-01200,2024-04-07,CUST-0502,Bursa,TR,mobile,google,4,6234.26,476.79,0,cancelled,credit_card
ORD-2024-01201,2024-04-07,CUST-1199,Antalya,TR,mobile,google,3,1876.27,40.43,1343.83,refunded,digital_wallet
ORD-2024-01202,2024-04-07,CUST-1513,Konya,TR,mobile,organic,6,13534.17,1955.76,0,completed,digital_wallet
ORD-2024-01203,2024-04-07,CUST-0733,Antalya,TR,desktop,meta,7,8873.49,1520.9,0,completed,credit_card
ORD-2024-01204,2024-04-07,CUST-1160,Ankara,TR,mobile,organic,5,10956,2473.57,0,completed,credit_card
ORD-2024-01205,2024-04-07,CUST-0408,Izmir,TR,mobile,google,5,12314.44,2900.13,0,completed,credit_card
ORD-2024-01206,2024-04-07,CUST-0140,Istanbul,TR,mobile,meta,4,2404.57,577.52,2249.32,refunded,credit_card
ORD-2024-01207,2024-04-07,CUST-1643,Izmir,TR,desktop,meta,6,2452.23,592.2,0,completed,bank_transfer
ORD-2024-01208,2024-04-07,CUST-1205,Bursa,TR,mobile,meta,1,694.78,25.37,0,completed,credit_card
ORD-2024-01209,2024-04-07,CUST-0011,Ankara,TR,desktop,meta,1,921.36,146.47,788.71,refunded,credit_card
ORD-2024-01210,2024-04-08,CUST-0331,Konya,TR,mobile,google,1,3366.43,582.89,0,completed,credit_card
ORD-2024-01211,2024-04-08,CUST-1685,Istanbul,TR,mobile,meta,1,1699.59,259.42,0,completed,credit_card
ORD-2024-01212,2024-04-08,CUST-1035,Istanbul,TR,mobile,meta,2,4440.66,313.48,0,cancelled,digital_wallet
ORD-2024-01213,2024-04-08,CUST-0544,Mersin,TR,desktop,email,1,1696.87,367.82,0,completed,credit_card
ORD-2024-01214,2024-04-08,CUST-1221,Istanbul,TR,mobile,tiktok,2,3866.33,366.21,2881.59,refunded,credit_card
ORD-2024-01215,2024-04-08,CUST-0355,Mersin,TR,mobile,meta,5,5196.04,728.67,0,completed,bank_transfer
ORD-2024-01216,2024-04-08,CUST-0483,Ankara,TR,desktop,email,3,7247.13,1059.11,0,cancelled,credit_card
ORD-2024-01217,2024-04-08,CUST-0454,Antalya,TR,mobile,direct,7,18144.88,712.34,12155.81,refunded,digital_wallet
ORD-2024-01218,2024-04-08,CUST-1532,Istanbul,TR,desktop,organic,4,8206.46,1481.11,0,completed,credit_card
ORD-2024-01219,2024-04-08,CUST-1569,Izmir,TR,mobile,organic,5,1982.54,156.8,0,completed,digital_wallet
ORD-2024-01220,2024-04-08,CUST-1700,Adana,TR,mobile,direct,1,450.86,62.25,0,completed,bank_transfer
ORD-2024-01221,2024-04-08,CUST-0188,Konya,TR,mobile,email,2,1377.59,39.75,0,completed,bank_transfer
ORD-2024-01222,2024-04-08,CUST-1190,Istanbul,TR,tablet,google,5,8033.11,1360.72,0,cancelled,digital_wallet
ORD-2024-01223,2024-04-08,CUST-1557,Izmir,TR,mobile,meta,5,10979.78,1012.45,0,completed,credit_card
ORD-2024-01224,2024-04-09,CUST-0337,Adana,TR,mobile,google,7,6437.47,843.67,0,completed,credit_card
ORD-2024-01225,2024-04-09,CUST-1171,Istanbul,TR,desktop,organic,6,8019.09,1993.09,0,completed,credit_card
ORD-2024-01226,2024-04-09,CUST-0534,Antalya,TR,mobile,meta,3,3692.79,820.35,0,completed,bank_transfer
ORD-2024-01227,2024-04-09,CUST-0170,Bursa,TR,mobile,google,7,9973.93,1725.99,0,completed,credit_card
ORD-2024-01228,2024-04-09,CUST-1204,Izmir,TR,mobile,meta,4,3546.57,661.4,0,cancelled,credit_card
ORD-2024-01229,2024-04-09,CUST-0254,Izmir,TR,desktop,google,1,2746.4,606.87,0,completed,bank_transfer
ORD-2024-01230,2024-04-09,CUST-0482,Antalya,TR,desktop,meta,6,10564.84,533.67,0,completed,digital_wallet
ORD-2024-01231,2024-04-09,CUST-1456,Istanbul,TR,mobile,meta,3,3417.53,557.33,0,cancelled,credit_card
ORD-2024-01232,2024-04-09,CUST-1639,Mersin,TR,desktop,google,1,1854.96,97.83,0,completed,credit_card
ORD-2024-01233,2024-04-09,CUST-1449,Antalya,TR,mobile,tiktok,4,5899.81,279.64,0,completed,credit_card
ORD-2024-01234,2024-04-09,CUST-0593,Antalya,TR,desktop,direct,5,10652.71,30.04,5753.75,refunded,credit_card
ORD-2024-01235,2024-04-09,CUST-1647,Gaziantep,TR,mobile,tiktok,6,4032.26,462.5,0,completed,bank_transfer
ORD-2024-01236,2024-04-09,CUST-1235,Gaziantep,TR,desktop,google,6,10372.36,1333.06,0,completed,credit_card
ORD-2024-01237,2024-04-09,CUST-0588,Gaziantep,TR,desktop,email,2,4207.5,1049.41,0,completed,bank_transfer
ORD-2024-01238,2024-04-09,CUST-0990,Ankara,TR,mobile,organic,4,5969.45,432.18,4638.76,refunded,credit_card
ORD-2024-01239,2024-04-09,CUST-0393,Adana,TR,mobile,bing,6,11975.08,1125.16,0,completed,credit_card
ORD-2024-01240,2024-04-09,CUST-0410,Bursa,TR,mobile,organic,5,12548.14,2868.54,0,completed,credit_card
ORD-2024-01241,2024-04-09,CUST-0188,Istanbul,TR,mobile,email,1,1964.42,47.48,0,completed,credit_card
ORD-2024-01242,2024-04-09,CUST-0174,Ankara,TR,mobile,organic,5,10576.78,2399.25,0,completed,digital_wallet
ORD-2024-01243,2024-04-10,CUST-1163,Istanbul,TR,mobile,direct,6,4421.07,614.79,0,completed,credit_card
ORD-2024-01244,2024-04-10,CUST-1022,Konya,TR,desktop,meta,1,3004.46,360.6,0,completed,credit_card
ORD-2024-01245,2024-04-10,CUST-0928,Konya,TR,desktop,google,4,8566.03,138.16,0,completed,digital_wallet
ORD-2024-01246,2024-04-10,CUST-0899,Mersin,TR,mobile,meta,6,4012.03,810.65,0,cancelled,digital_wallet
ORD-2024-01247,2024-04-10,CUST-1537,Antalya,TR,mobile,google,7,2506.6,88.08,0,cancelled,credit_card
ORD-2024-01248,2024-04-10,CUST-1742,Izmir,TR,mobile,meta,1,1195.92,140.62,0,completed,bank_transfer
ORD-2024-01249,2024-04-10,CUST-0870,Mersin,TR,mobile,google,5,2193.26,67.02,0,cancelled,digital_wallet
ORD-2024-01250,2024-04-10,CUST-0079,Adana,TR,mobile,meta,1,2382.92,234.11,0,completed,credit_card
ORD-2024-01251,2024-04-10,CUST-1059,Kayseri,TR,mobile,google,6,7250.81,1651.51,0,completed,bank_transfer
ORD-2024-01252,2024-04-10,CUST-0193,Konya,TR,desktop,meta,7,3874.84,317.45,0,cancelled,digital_wallet
ORD-2024-01253,2024-04-10,CUST-0231,Ankara,TR,desktop,google,6,12698.26,1801.46,8541.5,refunded,digital_wallet
ORD-2024-01254,2024-04-10,CUST-0987,Bursa,TR,mobile,meta,1,2003.65,215.61,0,cancelled,credit_card
ORD-2024-01255,2024-04-10,CUST-0308,Izmir,TR,mobile,meta,7,12035.8,310.59,0,completed,bank_transfer
ORD-2024-01256,2024-04-10,CUST-1220,Ankara,TR,desktop,email,5,2767.47,316.79,0,completed,credit_card
ORD-2024-01257,2024-04-10,CUST-0734,Gaziantep,TR,mobile,organic,7,5846.29,521.22,0,cancelled,credit_card
ORD-2024-01258,2024-04-11,CUST-1541,Istanbul,TR,mobile,meta,1,343.41,21.35,0,completed,digital_wallet
ORD-2024-01259,2024-04-11,CUST-0808,Izmir,TR,mobile,meta,2,928.28,44.71,0,completed,bank_transfer
ORD-2024-01260,2024-04-11,CUST-1408,Adana,TR,mobile,google,4,891.37,148.66,0,cancelled,credit_card
ORD-2024-01261,2024-04-11,CUST-1160,Konya,TR,desktop,meta,1,3072.55,129.91,0,completed,credit_card
ORD-2024-01262,2024-04-11,CUST-1098,Ankara,TR,mobile,meta,7,10653.76,2238.7,0,completed,credit_card
ORD-2024-01263,2024-04-11,CUST-1454,Ankara,TR,mobile,google,3,7799.17,529.59,0,cancelled,bank_transfer
ORD-2024-01264,2024-04-11,CUST-1120,Konya,TR,tablet,direct,4,6092.46,985.07,0,completed,credit_card
ORD-2024-01265,2024-04-11,CUST-1688,Istanbul,TR,mobile,google,1,1825.28,407.4,0,cancelled,credit_card
ORD-2024-01266,2024-04-11,CUST-1167,Gaziantep,TR,mobile,bing,3,1771.2,259.51,0,completed,credit_card
ORD-2024-01267,2024-04-11,CUST-0892,Istanbul,TR,mobile,meta,4,3958.24,908.68,0,completed,digital_wallet
ORD-2024-01268,2024-04-11,CUST-1787,Istanbul,TR,desktop,direct,3,3881.73,287.7,3596.18,refunded,credit_card
ORD-2024-01269,2024-04-11,CUST-1678,Antalya,TR,mobile,meta,2,2523.1,564.93,0,cancelled,digital_wallet
ORD-2024-01270,2024-04-11,CUST-1080,Mersin,TR,desktop,organic,3,1983.16,343.69,0,completed,credit_card
ORD-2024-01271,2024-04-11,CUST-0954,Adana,TR,mobile,google,2,2919.72,723.29,2349.98,refunded,digital_wallet
ORD-2024-01272,2024-04-11,CUST-0888,Istanbul,TR,mobile,direct,2,3828.29,690.73,0,completed,credit_card
ORD-2024-01273,2024-04-12,CUST-1393,Mersin,TR,desktop,tiktok,4,928.33,14.57,915.97,refunded,credit_card
ORD-2024-01274,2024-04-12,CUST-0579,Izmir,TR,desktop,meta,5,7950.49,512.86,0,completed,credit_card
ORD-2024-01275,2024-04-12,CUST-1194,Ankara,TR,mobile,organic,5,10006.69,585.81,0,cancelled,credit_card
ORD-2024-01276,2024-04-12,CUST-1122,Antalya,TR,tablet,google,4,7179.55,268.25,0,completed,credit_card
ORD-2024-01277,2024-04-12,CUST-0823,Gaziantep,TR,mobile,google,7,15647.44,2996.24,0,completed,credit_card
ORD-2024-01278,2024-04-12,CUST-0234,Istanbul,TR,desktop,google,3,2029.3,306.86,0,completed,bank_transfer
ORD-2024-01279,2024-04-12,CUST-0436,Mersin,TR,desktop,meta,2,711.8,44.43,456.82,refunded,credit_card
ORD-2024-01280,2024-04-12,CUST-1094,Adana,TR,mobile,meta,1,1389.95,67.14,0,completed,credit_card
ORD-2024-01281,2024-04-12,CUST-1663,Gaziantep,TR,mobile,direct,4,8768.26,1062.93,0,completed,credit_card
ORD-2024-01282,2024-04-12,CUST-0965,Bursa,TR,mobile,email,1,343.27,81.18,0,cancelled,bank_transfer
ORD-2024-01283,2024-04-12,CUST-1623,Gaziantep,TR,desktop,google,4,3615.36,173.17,1863.18,refunded,digital_wallet
ORD-2024-01284,2024-04-12,CUST-0184,Izmir,TR,mobile,meta,4,5527.9,838.91,0,completed,credit_card
ORD-2024-01285,2024-04-12,CUST-0558,Gaziantep,TR,mobile,meta,1,2375.23,455.55,0,completed,credit_card
ORD-2024-01286,2024-04-12,CUST-0376,Izmir,TR,desktop,google,6,3166.45,506.79,0,cancelled,digital_wallet
ORD-2024-01287,2024-04-13,CUST-1420,Ankara,TR,mobile,organic,3,6843.24,1617.92,0,cancelled,credit_card
ORD-2024-01288,2024-04-13,CUST-0588,Izmir,TR,desktop,meta,1,2071.37,143.23,0,cancelled,credit_card
ORD-2024-01289,2024-04-13,CUST-1668,Bursa,TR,tablet,email,5,7694.13,28.39,4706.18,refunded,credit_card
ORD-2024-01290,2024-04-13,CUST-0501,Istanbul,TR,desktop,google,2,2281.01,420.82,1885.24,refunded,credit_card
ORD-2024-01291,2024-04-13,CUST-1515,Kayseri,TR,desktop,meta,3,1738.23,399.65,0,completed,credit_card
ORD-2024-01292,2024-04-13,CUST-0099,Antalya,TR,mobile,email,7,14683.24,1403.92,14127.36,refunded,digital_wallet
ORD-2024-01293,2024-04-13,CUST-0722,Mersin,TR,desktop,email,5,6596.52,1618.06,0,completed,credit_card
ORD-2024-01294,2024-04-13,CUST-0135,Izmir,TR,mobile,meta,6,8199.71,1555.7,0,cancelled,digital_wallet
ORD-2024-01295,2024-04-13,CUST-0606,Adana,TR,mobile,google,7,12093.72,1300.92,0,cancelled,credit_card
ORD-2024-01296,2024-04-13,CUST-0856,Mersin,TR,desktop,google,2,5857.78,482.58,0,completed,credit_card
ORD-2024-01297,2024-04-13,CUST-0828,Konya,TR,desktop,organic,3,834.04,202.74,0,cancelled,credit_card
ORD-2024-01298,2024-04-13,CUST-0767,Bursa,TR,desktop,google,1,2147.41,136.72,1717.24,refunded,credit_card
ORD-2024-01299,2024-04-13,CUST-0612,Izmir,TR,desktop,meta,2,266.58,46.1,0,completed,credit_card
ORD-2024-01300,2024-04-13,CUST-0314,Antalya,TR,desktop,meta,7,7500.91,786.81,0,cancelled,bank_transfer
ORD-2024-01301,2024-04-13,CUST-0785,Izmir,TR,tablet,organic,6,10402.71,2015.41,0,cancelled,digital_wallet
ORD-2024-01302,2024-04-13,CUST-0841,Adana,TR,desktop,google,2,2724.77,171.02,0,cancelled,bank_transfer
ORD-2024-01303,2024-04-13,CUST-1509,Ankara,TR,mobile,google,7,6415.75,1382.88,0,completed,credit_card
ORD-2024-01304,2024-04-13,CUST-0245,Adana,TR,mobile,bing,6,14678.73,42.31,0,cancelled,bank_transfer
ORD-2024-01305,2024-04-13,CUST-0937,Kayseri,TR,mobile,organic,7,18171.63,2695.91,0,completed,bank_transfer
ORD-2024-01306,2024-04-14,CUST-1193,Istanbul,TR,desktop,meta,5,10861.5,682.21,8183.65,refunded,credit_card
ORD-2024-01307,2024-04-14,CUST-1500,Istanbul,TR,mobile,direct,1,1886.96,334.19,0,completed,bank_transfer
ORD-2024-01308,2024-04-14,CUST-1207,Ankara,TR,mobile,meta,1,2627.27,212.93,0,completed,credit_card
ORD-2024-01309,2024-04-14,CUST-0673,Ankara,TR,mobile,tiktok,1,990.81,130.76,0,completed,credit_card
ORD-2024-01310,2024-04-14,CUST-1773,Adana,TR,mobile,google,2,4885.92,1061.42,3233.79,refunded,credit_card
ORD-2024-01311,2024-04-14,CUST-0021,Gaziantep,TR,mobile,meta,4,4318.64,205.47,2436.21,refunded,digital_wallet
ORD-2024-01312,2024-04-14,CUST-0456,Adana,TR,mobile,email,5,8320.24,251.86,0,completed,credit_card
ORD-2024-01313,2024-04-14,CUST-1188,Gaziantep,TR,desktop,email,6,15003.34,2539.05,9353.68,refunded,credit_card
ORD-2024-01314,2024-04-14,CUST-1422,Izmir,TR,mobile,organic,3,4787.28,730.59,3812.56,refunded,digital_wallet
ORD-2024-01315,2024-04-14,CUST-1063,Kayseri,TR,mobile,google,7,10682.1,1825.39,0,completed,credit_card
ORD-2024-01316,2024-04-14,CUST-0972,Gaziantep,TR,mobile,meta,1,567.67,77.5,0,completed,bank_transfer
ORD-2024-01317,2024-04-14,CUST-0827,Mersin,TR,desktop,google,1,2960.79,601.37,0,completed,credit_card
ORD-2024-01318,2024-04-14,CUST-0354,Istanbul,TR,tablet,meta,4,3858.24,160.57,0,cancelled,digital_wallet
ORD-2024-01319,2024-04-14,CUST-0919,Bursa,TR,mobile,meta,4,8288.65,25.28,0,completed,credit_card
ORD-2024-01320,2024-04-14,CUST-1697,Konya,TR,mobile,organic,3,7313.3,1528.41,0,completed,credit_card
ORD-2024-01321,2024-04-14,CUST-0596,Konya,TR,mobile,meta,6,10695.07,2479.71,0,completed,bank_transfer
ORD-2024-01322,2024-04-15,CUST-1170,Gaziantep,TR,desktop,google,3,2131.61,289.14,0,completed,bank_transfer
ORD-2024-01323,2024-04-15,CUST-0383,Izmir,TR,mobile,direct,1,2673.34,27.54,0,completed,credit_card
ORD-2024-01324,2024-04-15,CUST-0340,Kayseri,TR,mobile,meta,7,9823.39,498.92,0,completed,credit_card
ORD-2024-01325,2024-04-15,CUST-0524,Konya,TR,tablet,email,7,1052.7,13.22,0,completed,digital_wallet
ORD-2024-01326,2024-04-15,CUST-1154,Antalya,TR,mobile,google,5,12524.38,2902.83,0,completed,credit_card
ORD-2024-01327,2024-04-15,CUST-0265,Adana,TR,desktop,organic,7,7188.86,929.37,0,completed,credit_card
ORD-2024-01328,2024-04-15,CUST-0919,Mersin,TR,tablet,meta,2,5193.86,996.02,0,completed,credit_card
ORD-2024-01329,2024-04-15,CUST-1593,Kayseri,TR,desktop,organic,5,13252.82,588.19,0,completed,digital_wallet
ORD-2024-01330,2024-04-15,CUST-0988,Istanbul,TR,desktop,meta,4,3855.04,288.88,0,completed,credit_card
ORD-2024-01331,2024-04-15,CUST-0646,Adana,TR,mobile,organic,1,2286.26,203.07,0,completed,digital_wallet
ORD-2024-01332,2024-04-15,CUST-0727,Mersin,TR,mobile,google,4,1486.87,235.92,0,completed,digital_wallet
ORD-2024-01333,2024-04-15,CUST-0275,Adana,TR,mobile,google,1,3406.57,644.31,0,completed,credit_card
ORD-2024-01334,2024-04-16,CUST-1455,Istanbul,TR,desktop,organic,7,6439.64,177.55,4378.64,refunded,credit_card
ORD-2024-01335,2024-04-16,CUST-1038,Antalya,TR,tablet,meta,1,391.15,74.95,208.42,refunded,credit_card
ORD-2024-01336,2024-04-16,CUST-1135,Ankara,TR,mobile,organic,1,1918.26,0.19,0,completed,bank_transfer
ORD-2024-01337,2024-04-16,CUST-0347,Istanbul,TR,desktop,google,1,2820.03,45.55,0,completed,credit_card
ORD-2024-01338,2024-04-16,CUST-0582,Konya,TR,mobile,google,6,2600.42,52.9,0,completed,credit_card
ORD-2024-01339,2024-04-16,CUST-0071,Bursa,TR,desktop,tiktok,3,834.86,80.76,0,completed,bank_transfer
ORD-2024-01340,2024-04-16,CUST-0182,Bursa,TR,mobile,tiktok,2,5214.46,241.9,0,completed,digital_wallet
ORD-2024-01341,2024-04-16,CUST-0823,Istanbul,TR,desktop,email,4,7901.1,683.3,7749.12,refunded,credit_card
ORD-2024-01342,2024-04-16,CUST-1782,Kayseri,TR,mobile,meta,4,10534.67,1415.85,0,cancelled,digital_wallet
ORD-2024-01343,2024-04-16,CUST-1052,Konya,TR,desktop,organic,6,9393.86,1902.38,4844.78,refunded,digital_wallet
ORD-2024-01344,2024-04-16,CUST-0665,Bursa,TR,tablet,organic,3,5837.57,1205.69,0,cancelled,bank_transfer
ORD-2024-01345,2024-04-16,CUST-1278,Mersin,TR,mobile,meta,6,12986.99,2891.64,0,completed,digital_wallet
ORD-2024-01346,2024-04-16,CUST-1349,Mersin,TR,mobile,google,3,1127.51,135.79,742.1,refunded,digital_wallet
ORD-2024-01347,2024-04-16,CUST-1796,Konya,TR,mobile,organic,3,4688.37,115.75,0,completed,digital_wallet
ORD-2024-01348,2024-04-16,CUST-0673,Antalya,TR,mobile,organic,7,13666.61,3058.76,0,completed,credit_card
ORD-2024-01349,2024-04-16,CUST-1424,Bursa,TR,desktop,organic,6,2974.93,65.19,0,cancelled,credit_card
ORD-2024-01350,2024-04-16,CUST-1581,Ankara,TR,desktop,google,3,5727.45,1023.36,0,completed,credit_card
ORD-2024-01351,2024-04-17,CUST-1149,Konya,TR,mobile,google,6,15072.59,1284.2,14259.3,refunded,credit_card
ORD-2024-01352,2024-04-17,CUST-0513,Izmir,TR,desktop,meta,1,2927.28,241.67,0,completed,bank_transfer
ORD-2024-01353,2024-04-17,CUST-1071,Istanbul,TR,desktop,google,5,3381.83,549.3,0,completed,credit_card
ORD-2024-01354,2024-04-17,CUST-0588,Gaziantep,TR,mobile,google,4,6985.03,780.07,0,completed,digital_wallet
ORD-2024-01355,2024-04-17,CUST-1328,Mersin,TR,mobile,google,5,12121,1400.55,0,completed,credit_card
ORD-2024-01356,2024-04-17,CUST-1338,Bursa,TR,mobile,meta,5,10122.57,34.12,8652.46,refunded,credit_card
ORD-2024-01357,2024-04-17,CUST-0997,Mersin,TR,mobile,direct,4,5134.42,1012.5,0,completed,credit_card
ORD-2024-01358,2024-04-18,CUST-1555,Bursa,TR,desktop,direct,1,767.25,157.02,0,completed,credit_card
ORD-2024-01359,2024-04-18,CUST-0502,Bursa,TR,mobile,email,6,3340.45,699.06,0,completed,bank_transfer
ORD-2024-01360,2024-04-18,CUST-0410,Mersin,TR,mobile,email,7,14038.08,2102.37,0,completed,digital_wallet
ORD-2024-01361,2024-04-18,CUST-0277,Istanbul,TR,mobile,google,2,2442.38,40.47,0,cancelled,credit_card
ORD-2024-01362,2024-04-18,CUST-0202,Antalya,TR,mobile,meta,3,3734.74,120.16,0,completed,digital_wallet
ORD-2024-01363,2024-04-18,CUST-0615,Istanbul,TR,mobile,organic,3,5276.86,137.23,0,completed,bank_transfer
ORD-2024-01364,2024-04-18,CUST-1189,Gaziantep,TR,tablet,organic,5,11652.26,2896.93,0,cancelled,digital_wallet
ORD-2024-01365,2024-04-18,CUST-0782,Adana,TR,mobile,google,6,13855.22,1378.75,0,completed,bank_transfer
ORD-2024-01366,2024-04-18,CUST-1660,Kayseri,TR,mobile,google,3,1615.65,221.41,1035.6,refunded,credit_card
ORD-2024-01367,2024-04-18,CUST-1760,Bursa,TR,desktop,google,7,15560.84,2079.75,0,completed,credit_card
ORD-2024-01368,2024-04-18,CUST-0393,Adana,TR,mobile,organic,6,11745.17,2482.83,0,cancelled,bank_transfer
ORD-2024-01369,2024-04-18,CUST-1773,Gaziantep,TR,desktop,meta,2,389.53,88.99,0,completed,bank_transfer
ORD-2024-01370,2024-04-18,CUST-1306,Antalya,TR,mobile,email,5,11914.75,624.2,0,completed,credit_card
ORD-2024-01371,2024-04-18,CUST-0498,Istanbul,TR,mobile,google,3,4510.36,921.02,0,completed,credit_card
ORD-2024-01372,2024-04-18,CUST-1652,Bursa,TR,mobile,meta,6,8535.77,1326.23,0,cancelled,bank_transfer
ORD-2024-01373,2024-04-18,CUST-0934,Adana,TR,mobile,organic,6,2521.6,227.79,0,completed,bank_transfer
ORD-2024-01374,2024-04-18,CUST-0676,Antalya,TR,mobile,email,2,5401.87,1095.34,0,completed,credit_card
ORD-2024-01375,2024-04-18,CUST-1734,Izmir,TR,mobile,google,5,12963.59,2863.86,0,completed,credit_card
ORD-2024-01376,2024-04-18,CUST-1305,Antalya,TR,mobile,organic,6,4153.48,1034.81,0,completed,credit_card
ORD-2024-01377,2024-04-19,CUST-0288,Kayseri,TR,mobile,tiktok,1,386.66,19.11,0,completed,digital_wallet
ORD-2024-01378,2024-04-19,CUST-1682,Konya,TR,desktop,bing,5,4004.1,934.79,0,completed,digital_wallet
ORD-2024-01379,2024-04-19,CUST-1335,Ankara,TR,tablet,direct,4,5605.22,37.43,0,completed,credit_card
ORD-2024-01380,2024-04-19,CUST-0229,Kayseri,TR,tablet,tiktok,4,2326.92,179.7,0,completed,credit_card
ORD-2024-01381,2024-04-19,CUST-0217,Bursa,TR,desktop,tiktok,2,5116.55,1085.15,0,completed,digital_wallet
ORD-2024-01382,2024-04-19,CUST-1230,Gaziantep,TR,desktop,google,4,6075.67,951.99,0,completed,bank_transfer
ORD-2024-01383,2024-04-19,CUST-1205,Gaziantep,TR,mobile,meta,7,14617.86,3203.79,0,completed,credit_card
ORD-2024-01384,2024-04-19,CUST-0017,Konya,TR,desktop,google,1,3263.21,103.34,0,completed,credit_card
ORD-2024-01385,2024-04-19,CUST-1013,Antalya,TR,mobile,meta,5,8087.01,227.39,0,cancelled,credit_card
ORD-2024-01386,2024-04-19,CUST-0483,Kayseri,TR,mobile,meta,1,404.3,1.19,383.25,refunded,credit_card
ORD-2024-01387,2024-04-19,CUST-0969,Adana,TR,desktop,meta,7,15386.98,606.28,0,cancelled,credit_card
ORD-2024-01388,2024-04-19,CUST-0020,Bursa,TR,mobile,meta,3,6596.82,988.78,0,completed,bank_transfer
ORD-2024-01389,2024-04-19,CUST-0425,Kayseri,TR,mobile,google,1,2015.36,467.59,0,completed,bank_transfer
ORD-2024-01390,2024-04-20,CUST-0974,Ankara,TR,mobile,organic,3,7686.39,1707.74,0,completed,credit_card
ORD-2024-01391,2024-04-20,CUST-1019,Ankara,TR,mobile,google,6,15090.42,1647.11,0,completed,credit_card
ORD-2024-01392,2024-04-20,CUST-0175,Gaziantep,TR,mobile,meta,6,7798.73,462.08,0,completed,credit_card
ORD-2024-01393,2024-04-20,CUST-0498,Istanbul,TR,mobile,direct,5,10553.99,127.1,0,completed,digital_wallet
ORD-2024-01394,2024-04-20,CUST-1263,Adana,TR,tablet,organic,1,1879.65,387.81,0,completed,credit_card
ORD-2024-01395,2024-04-20,CUST-1326,Adana,TR,desktop,google,5,10393.69,1875.99,5838.28,refunded,credit_card
ORD-2024-01396,2024-04-20,CUST-0248,Bursa,TR,desktop,meta,6,4125.37,483.55,3913.5,refunded,bank_transfer
ORD-2024-01397,2024-04-20,CUST-1683,Antalya,TR,desktop,meta,6,2060.68,341.61,0,completed,credit_card
ORD-2024-01398,2024-04-20,CUST-0221,Ankara,TR,mobile,google,1,176.7,11.77,0,completed,bank_transfer
ORD-2024-01399,2024-04-20,CUST-0763,Bursa,TR,mobile,organic,3,3258.36,361.01,0,cancelled,bank_transfer
ORD-2024-01400,2024-04-20,CUST-0457,Istanbul,TR,mobile,meta,2,2309,261.17,0,completed,credit_card
ORD-2024-01401,2024-04-20,CUST-1762,Adana,TR,mobile,meta,6,4648.77,388.32,0,completed,credit_card
ORD-2024-01402,2024-04-20,CUST-0702,Ankara,TR,mobile,email,3,7165.04,327.46,0,cancelled,credit_card
ORD-2024-01403,2024-04-20,CUST-0346,Gaziantep,TR,mobile,google,3,2476.12,509.09,1857.63,refunded,credit_card
ORD-2024-01404,2024-04-20,CUST-1484,Adana,TR,desktop,organic,5,508.39,109.03,0,completed,credit_card
ORD-2024-01405,2024-04-20,CUST-0153,Konya,TR,mobile,tiktok,2,5429.49,1228.81,0,cancelled,credit_card
ORD-2024-01406,2024-04-20,CUST-1404,Izmir,TR,mobile,google,2,3853.27,282.46,0,completed,bank_transfer
ORD-2024-01407,2024-04-20,CUST-1515,Istanbul,TR,mobile,meta,4,1181.27,155.67,0,completed,bank_transfer
ORD-2024-01408,2024-04-21,CUST-0498,Istanbul,TR,desktop,meta,4,1491.36,65.1,0,cancelled,credit_card
ORD-2024-01409,2024-04-21,CUST-0577,Mersin,TR,desktop,organic,7,9991.65,1649.8,0,completed,credit_card
ORD-2024-01410,2024-04-21,CUST-1614,Adana,TR,mobile,organic,3,3661.02,508.05,0,completed,credit_card
ORD-2024-01411,2024-04-21,CUST-1645,Kayseri,TR,desktop,tiktok,2,1635.84,202.01,0,completed,credit_card
