order_id,order_date,customer_id,city,country,device,channel,product_count,order_revenue,discount_amount,refund_amount,order_status,payment_method
ORD-2024-00702,2024-03-02,CUST-1143,Kayseri,TR,tablet,meta,2,3576.7,730.57,3476.6,refunded,bank_transfer
ORD-2024-00703,2024-03-02,CUST-1559,Bursa,TR,mobile,organic,7,4970.89,356.14,0,completed,bank_transfer
ORD-2024-00704,2024-03-02,CUST-0527,Adana,TR,mobile,email,3,2044.22,111.02,0,completed,credit_card
ORD-2024-00705,2024-03-02,CUST-0817,Istanbul,TR,desktop,tiktok,2,1319.13,81.68,770.97,refunded,credit_card
ORD-2024-00706,2024-03-02,CUST-0837,Ankara,TR,tablet,google,2,1282.91,31.49,916.76,refunded,digital_wallet
ORD-2024-00707,2024-03-02,CUST-0429,Izmir,TR,desktop,direct,6,11388.09,1229.48,0,completed,credit_card
ORD-2024-00708,2024-03-02,CUST-0984,Bursa,TR,desktop,google,5,8309.57,1034.74,0,completed,credit_card
ORD-2024-00709,2024-03-02,CUST-1469,Gaziantep,TR,desktop,direct,1,1751.86,281.47,1225.9,refunded,credit_card
ORD-2024-00710,2024-03-02,CUST-1795,Izmir,TR,mobile,google,4,5953.02,1131.13,5351.22,refunded,credit_card
ORD-2024-00711,2024-03-02,CUST-0099,Ankara,TR,desktop,organic,6,15002.91,1935.56,0,completed,bank_transfer
ORD-2024-00712,2024-03-02,CUST-0193,Antalya,TR,mobile,meta,3,6019.34,167.58,0,completed,credit_card
ORD-2024-00713,2024-03-02,CUST-0826,Adana,TR,mobile,email,2,4388.71,818.87,0,completed,digital_wallet
ORD-2024-00714,2024-03-02,CUST-1252,Mersin,TR,mobile,meta,5,4801.3,1039.08,0,completed,digital_wallet
ORD-2024-00715,2024-03-02,CUST-1599,Mersin,TR,tablet,meta,5,8511.66,610.44,0,completed,digital_wallet
ORD-2024-00716,2024-03-02,CUST-1021,Konya,TR,mobile,meta,1,2175.5,109.23,2049.1,refunded,bank_transfer
ORD-2024-00717,2024-03-02,CUST-0813,Izmir,TR,desktop,email,7,4878.59,91.17,0,completed,credit_card
ORD-2024-00718,2024-03-02,CUST-1239,Izmir,TR,desktop,meta,5,4845.89,1197.24,0,completed,digital_wallet
ORD-2024-00719,2024-03-02,CUST-0104,Adana,TR,mobile,meta,3,6783.33,618.66,0,completed,credit_card
ORD-2024-00720,2024-03-02,CUST-1596,Bursa,TR,mobile,email,7,15357.03,346.5,0,completed,credit_card
ORD-2024-00721,2024-03-02,CUST-0171,Antalya,TR,mobile,meta,7,14258.92,234.1,0,completed,credit_card
ORD-2024-00722,2024-03-03,CUST-0809,Gaziantep,TR,desktop,direct,1,3070.2,462.56,0,cancelled,credit_card
ORD-2024-00723,2024-03-03,CUST-0582,Mersin,TR,mobile,organic,5,6794.4,646.12,0,completed,credit_card
ORD-2024-00724,2024-03-03,CUST-0012,Kayseri,TR,mobile,meta,4,7652.79,1866.13,0,cancelled,bank_transfer
ORD-2024-00725,2024-03-03,CUST-0237,Izmir,TR,desktop,meta,5,7809.71,390.98,0,completed,bank_transfer
ORD-2024-00726,2024-03-03,CUST-0390,Antalya,TR,desktop,organic,7,17197.92,293.73,0,completed,credit_card
ORD-2024-00727,2024-03-03,CUST-0162,Adana,TR,desktop,tiktok,3,1156.28,277.25,0,completed,credit_card
ORD-2024-00728,2024-03-03,CUST-1474,Konya,TR,desktop,tiktok,6,12928.88,675,0,completed,digital_wallet
ORD-2024-00729,2024-03-03,CUST-1477,Ankara,TR,mobile,meta,5,2908.45,63.87,1714.41,refunded,credit_card
ORD-2024-00730,2024-03-03,CUST-0271,Mersin,TR,desktop,email,3,5939.32,1273.98,0,completed,digital_wallet
ORD-2024-00731,2024-03-03,CUST-1348,Gaziantep,TR,mobile,organic,7,11311.99,1997.45,0,completed,bank_transfer
ORD-2024-00732,2024-03-03,CUST-1471,Kayseri,TR,mobile,email,7,1838.26,48.42,986.08,refunded,credit_card
ORD-2024-00733,2024-03-03,CUST-0222,Ankara,TR,desktop,meta,7,12605.78,68.29,0,completed,credit_card
ORD-2024-00734,2024-03-03,CUST-0664,Antalya,TR,mobile,tiktok,2,1153.68,68.01,0,completed,credit_card
ORD-2024-00735,2024-03-03,CUST-1079,Gaziantep,TR,mobile,google,7,8896.61,1067.21,8075.04,refunded,credit_card
ORD-2024-00736,2024-03-03,CUST-1000,Ankara,TR,desktop,google,1,2595.46,390.34,0,cancelled,bank_transfer
ORD-2024-00737,2024-03-03,CUST-0903,Adana,TR,desktop,google,5,5467.12,1264.84,0,cancelled,credit_card
ORD-2024-00738,2024-03-03,CUST-0288,Gaziantep,TR,mobile,direct,3,4265.65,988.41,0,cancelled,digital_wallet
ORD-2024-00739,2024-03-04,CUST-0131,Mersin,TR,mobile,tiktok,7,6469.69,1053.62,0,completed,digital_wallet
ORD-2024-00740,2024-03-04,CUST-1187,Antalya,TR,tablet,google,1,1292.06,277.44,0,completed,bank_transfer
ORD-2024-00741,2024-03-04,CUST-1202,Mersin,TR,mobile,organic,1,2800.66,255.46,0,cancelled,credit_card
ORD-2024-00742,2024-03-04,CUST-0549,Mersin,TR,mobile,google,6,4831.59,490.29,0,completed,bank_transfer
ORD-2024-00743,2024-03-04,CUST-0041,Ankara,TR,desktop,google,6,728.25,176.86,0,completed,bank_transfer
ORD-2024-00744,2024-03-04,CUST-1100,Bursa,TR,mobile,organic,1,3137.61,413.58,0,completed,credit_card
ORD-2024-00745,2024-03-04,CUST-1089,Adana,TR,mobile,meta,2,4274.98,460.79,0,cancelled,bank_transfer
ORD-2024-00746,2024-03-04,CUST-0851,Adana,TR,mobile,organic,4,9301.25,548.64,0,completed,bank_transfer
ORD-2024-00747,2024-03-04,CUST-1736,Antalya,TR,mobile,organic,3,7115.66,1412.04,0,cancelled,credit_card
ORD-2024-00748,2024-03-04,CUST-1140,Antalya,TR,tablet,organic,2,4955.28,1207.82,4465.7,refunded,digital_wallet
ORD-2024-00749,2024-03-04,CUST-0677,Izmir,TR,desktop,organic,6,10263.8,2197.88,0,completed,credit_card
ORD-2024-00750,2024-03-04,CUST-0694,Bursa,TR,mobile,meta,5,11779.49,570.77,11756.95,refunded,digital_wallet
ORD-2024-00751,2024-03-04,CUST-0053,Kayseri,TR,mobile,organic,7,16690.36,3524.88,0,completed,credit_card
ORD-2024-00752,2024-03-04,CUST-0572,Konya,TR,desktop,google,1,2858.32,414.32,0,completed,credit_card
ORD-2024-00753,2024-03-05,CUST-0782,Izmir,TR,mobile,meta,6,15066.09,3291.07,0,completed,digital_wallet
ORD-2024-00754,2024-03-05,CUST-1604,Ankara,TR,mobile,email,3,4341.9,589.83,0,completed,digital_wallet
ORD-2024-00755,2024-03-05,CUST-0613,Antalya,TR,desktop,meta,7,9357.71,342.39,0,completed,digital_wallet
ORD-2024-00756,2024-03-05,CUST-0605,Bursa,TR,mobile,direct,1,533.37,83.05,0,completed,credit_card
ORD-2024-00757,2024-03-05,CUST-1523,Bursa,TR,mobile,meta,2,3052.95,491.96,0,completed,credit_card
ORD-2024-00758,2024-03-05,CUST-1198,Bursa,TR,mobile,google,3,7658.75,128.62,0,cancelled,credit_card
ORD-2024-00759,2024-03-05,CUST-0747,Izmir,TR,mobile,direct,4,3032.4,32.41,0,completed,credit_card
ORD-2024-00760,2024-03-05,CUST-1752,Ankara,TR,tablet,google,6,9994.5,370.86,0,completed,bank_transfer
ORD-2024-00761,2024-03-05,CUST-0771,Gaziantep,TR,mobile,google,7,7922.81,1262.62,0,cancelled,credit_card
ORD-2024-00762,2024-03-05,CUST-1673,Konya,TR,mobile,email,4,2661.47,234.69,2314.37,refunded,digital_wallet
ORD-2024-00763,2024-03-05,CUST-1672,Mersin,TR,mobile,google,6,3946.12,235.11,0,completed,bank_transfer
ORD-2024-00764,2024-03-05,CUST-0038,Ankara,TR,desktop,google,2,4230.26,308.8,0,completed,credit_card
ORD-2024-00765,2024-03-05,CUST-1778,Kayseri,TR,desktop,direct,6,9734.51,584.85,9338.33,refunded,bank_transfer
ORD-2024-00766,2024-03-05,CUST-0545,Antalya,TR,mobile,meta,5,711.43,16.65,0,completed,credit_card
ORD-2024-00767,2024-03-05,CUST-1146,Antalya,TR,desktop,organic,5,2437.25,23.53,1508.05,refunded,credit_card
ORD-2024-00768,2024-03-05,CUST-1104,Konya,TR,mobile,organic,5,2132.65,177.52,0,completed,credit_card
ORD-2024-00769,2024-03-06,CUST-0919,Mersin,TR,mobile,google,2,3967.07,140.51,3624.51,refunded,credit_card
ORD-2024-00770,2024-03-06,CUST-1075,Izmir,TR,mobile,google,5,9142.52,786.87,0,completed,digital_wallet
ORD-2024-00771,2024-03-06,CUST-1540,Izmir,TR,mobile,organic,1,518.82,21.81,0,completed,digital_wallet
ORD-2024-00772,2024-03-06,CUST-1625,Gaziantep,TR,mobile,bing,7,7108.08,390.66,0,completed,bank_transfer
ORD-2024-00773,2024-03-06,CUST-1419,Gaziantep,TR,desktop,organic,7,17163.23,2422.33,0,completed,credit_card
ORD-2024-00774,2024-03-06,CUST-0296,Mersin,TR,mobile,bing,4,7532.21,1415.34,6002.16,refunded,credit_card
ORD-2024-00775,2024-03-06,CUST-0886,Antalya,TR,tablet,meta,3,558.4,71.2,443,refunded,credit_card
ORD-2024-00776,2024-03-06,CUST-1188,Antalya,TR,desktop,meta,2,5563.12,1197.44,0,completed,credit_card
ORD-2024-00777,2024-03-06,CUST-0991,Istanbul,TR,mobile,google,3,7821.49,1926.72,0,completed,credit_card
ORD-2024-00778,2024-03-06,CUST-0973,Kayseri,TR,mobile,meta,3,977.6,78.05,0,completed,credit_card
ORD-2024-00779,2024-03-06,CUST-0636,Istanbul,TR,mobile,google,2,4219.4,1018.31,0,cancelled,credit_card
ORD-2024-00780,2024-03-07,CUST-0257,Gaziantep,TR,mobile,organic,3,5978.36,267.64,0,completed,credit_card
ORD-2024-00781,2024-03-07,CUST-0405,Mersin,TR,desktop,google,2,3235.6,252.42,0,cancelled,digital_wallet
ORD-2024-00782,2024-03-07,CUST-0394,Antalya,TR,mobile,meta,6,13768.41,3343.53,0,completed,credit_card
ORD-2024-00783,2024-03-07,CUST-1077,Kayseri,TR,tablet,meta,4,4929.46,287.96,0,cancelled,credit_card
ORD-2024-00784,2024-03-07,CUST-1590,Gaziantep,TR,mobile,organic,4,8396.15,340.65,0,completed,credit_card
ORD-2024-00785,2024-03-07,CUST-1382,Gaziantep,TR,mobile,organic,3,1302.82,313.01,0,completed,credit_card
ORD-2024-00786,2024-03-07,CUST-1610,Bursa,TR,desktop,meta,4,3160.93,487.36,0,completed,credit_card
ORD-2024-00787,2024-03-07,CUST-0211,Antalya,TR,desktop,meta,7,16145.25,2772.88,14715.2,refunded,credit_card
ORD-2024-00788,2024-03-07,CUST-0208,Gaziantep,TR,mobile,organic,6,8099.02,1318.8,0,completed,credit_card
ORD-2024-00789,2024-03-07,CUST-1168,Gaziantep,TR,mobile,meta,5,6735.24,1007.44,0,completed,credit_card
ORD-2024-00790,2024-03-07,CUST-0018,Mersin,TR,desktop,meta,6,13961.83,1381.08,0,cancelled,credit_card
ORD-2024-00791,2024-03-07,CUST-1105,Istanbul,TR,tablet,bing,7,2380.78,481.62,0,completed,digital_wallet
ORD-2024-00792,2024-03-08,CUST-1475,Kayseri,TR,desktop,google,6,1582.27,231.18,0,completed,credit_card
ORD-2024-00793,2024-03-08,CUST-0297,Kayseri,TR,desktop,google,2,816.21,126.09,719.41,refunded,credit_card
ORD-2024-00794,2024-03-08,CUST-0544,Adana,TR,desktop,email,2,4393.3,805.85,0,completed,credit_card
ORD-2024-00795,2024-03-08,CUST-1274,Kayseri,TR,mobile,google,3,1285.77,182.64,0,completed,bank_transfer
ORD-2024-00796,2024-03-08,CUST-1562,Ankara,TR,desktop,organic,5,7282.91,610.68,4044.29,refunded,digital_wallet
ORD-2024-00797,2024-03-08,CUST-1085,Konya,TR,desktop,google,1,985.71,41.03,945.1,refunded,credit_card
ORD-2024-00798,2024-03-08,CUST-1698,Antalya,TR,desktop,tiktok,1,317.26,36.69,0,completed,bank_transfer
ORD-2024-00799,2024-03-08,CUST-0066,Antalya,TR,desktop,google,7,15218.57,1149.67,0,completed,bank_transfer
ORD-2024-00800,2024-03-08,CUST-0830,Izmir,TR,mobile,google,4,6800.16,1632.53,0,completed,credit_card
ORD-2024-00801,2024-03-08,CUST-0348,Kayseri,TR,desktop,organic,7,17536.07,3806.69,0,completed,bank_transfer
ORD-2024-00802,2024-03-08,CUST-1679,Ankara,TR,mobile,google,6,7069.33,1608.36,0,completed,digital_wallet
ORD-2024-00803,2024-03-08,CUST-0273,Adana,TR,desktop,organic,5,1949.68,477.19,0,completed,credit_card
ORD-2024-00804,2024-03-08,CUST-1758,Ankara,TR,desktop,email,5,5106.72,696.99,0,completed,bank_transfer
ORD-2024-00805,2024-03-09,CUST-0657,Adana,TR,mobile,google,7,8234.67,443.41,6419.14,refunded,credit_card
ORD-2024-00806,2024-03-09,CUST-1356,Izmir,TR,desktop,google,3,3722.9,26.13,0,completed,digital_wallet
ORD-2024-00807,2024-03-09,CUST-0061,Ankara,TR,mobile,google,2,4607.91,200.47,0,completed,credit_card
ORD-2024-00808,2024-03-09,CUST-0601,Antalya,TR,mobile,email,5,4012.14,37.32,0,completed,digital_wallet
ORD-2024-00809,2024-03-09,CUST-0702,Antalya,TR,mobile,tiktok,2,5558.36,313.62,0,cancelled,credit_card
ORD-2024-00810,2024-03-09,CUST-0648,Konya,TR,desktop,meta,5,6626.89,33,0,completed,credit_card
ORD-2024-00811,2024-03-09,CUST-0153,Istanbul,TR,mobile,meta,1,1563.66,20.16,0,completed,credit_card
ORD-2024-00812,2024-03-09,CUST-0254,Istanbul,TR,desktop,direct,7,11955.97,1635.02,0,completed,credit_card
ORD-2024-00813,2024-03-09,CUST-1379,Ankara,TR,mobile,meta,3,3768.12,361.88,3762.04,refunded,digital_wallet
ORD-2024-00814,2024-03-09,CUST-0817,Istanbul,TR,desktop,organic,2,5612.89,218.81,0,cancelled,credit_card
ORD-2024-00815,2024-03-09,CUST-1121,Gaziantep,TR,mobile,google,4,1809.22,195.63,0,completed,bank_transfer
ORD-2024-00816,2024-03-09,CUST-1468,Istanbul,TR,mobile,meta,6,6339.84,512.57,0,completed,digital_wallet
ORD-2024-00817,2024-03-09,CUST-1045,Kayseri,TR,mobile,organic,7,6367.98,1046.62,0,completed,digital_wallet
ORD-2024-00818,2024-03-09,CUST-1362,Bursa,TR,desktop,google,4,4032.93,311.04,0,completed,digital_wallet
ORD-2024-00819,2024-03-09,CUST-0905,Adana,TR,mobile,meta,7,2260.28,488.03,0,cancelled,credit_card
ORD-2024-00820,2024-03-09,CUST-1053,Ankara,TR,mobile,google,4,4587.24,351.24,0,completed,credit_card
ORD-2024-00821,2024-03-09,CUST-1721,Konya,TR,desktop,google,2,4122.84,137.22,0,completed,credit_card
ORD-2024-00822,2024-03-09,CUST-1172,Ankara,TR,mobile,meta,2,3427.09,168.59,0,completed,credit_card
ORD-2024-00823,2024-03-09,CUST-0789,Istanbul,TR,desktop,direct,1,2849.99,317.57,0,completed,digital_wallet
ORD-2024-00824,2024-03-09,CUST-1700,Gaziantep,TR,tablet,google,5,7034.05,325.41,0,completed,credit_card
ORD-2024-00825,2024-03-09,CUST-1357,Mersin,TR,desktop,organic,2,5182.9,873.58,0,completed,digital_wallet
ORD-2024-00826,2024-03-10,CUST-1006,Mersin,TR,mobile,meta,5,9029.96,1216.85,0,completed,credit_card
ORD-2024-00827,2024-03-10,CUST-1516,Izmir,TR,desktop,google,3,6556.06,26.3,0,completed,digital_wallet
ORD-2024-00828,2024-03-10,CUST-1402,Kayseri,TR,mobile,google,7,5594.2,365.28,3151.21,refunded,credit_card
ORD-2024-00829,2024-03-10,CUST-0868,Bursa,TR,mobile,google,1,989.13,96.1,0,completed,bank_transfer
ORD-2024-00830,2024-03-10,CUST-1489,Antalya,TR,desktop,google,7,10685.77,1601.1,0,completed,bank_transfer
ORD-2024-00831,2024-03-10,CUST-1467,Bursa,TR,mobile,meta,4,4296.31,60.84,0,completed,credit_card
ORD-2024-00832,2024-03-10,CUST-0367,Antalya,TR,desktop,meta,6,1041.61,41.2,0,completed,digital_wallet
ORD-2024-00833,2024-03-10,CUST-1180,Ankara,TR,desktop,google,5,6253.8,921.52,0,cancelled,digital_wallet
ORD-2024-00834,2024-03-10,CUST-0345,Konya,TR,desktop,bing,7,5947.95,696.32,0,completed,bank_transfer
ORD-2024-00835,2024-03-10,CUST-1544,Bursa,TR,tablet,email,1,2338.17,103.91,0,completed,digital_wallet
ORD-2024-00836,2024-03-10,CUST-0024,Konya,TR,tablet,meta,2,767.62,73.02,0,completed,credit_card
ORD-2024-00837,2024-03-10,CUST-1087,Kayseri,TR,mobile,organic,6,12464.09,734.45,0,cancelled,credit_card
ORD-2024-00838,2024-03-11,CUST-0303,Konya,TR,desktop,organic,6,13697.54,472.3,10402.95,refunded,credit_card
ORD-2024-00839,2024-03-11,CUST-0437,Adana,TR,tablet,google,3,4388.19,137.24,0,completed,digital_wallet
ORD-2024-00840,2024-03-11,CUST-1217,Konya,TR,mobile,google,5,3019,404.28,0,completed,digital_wallet
ORD-2024-00841,2024-03-11,CUST-1430,Izmir,TR,mobile,google,4,1570.61,231.89,0,completed,credit_card
ORD-2024-00842,2024-03-11,CUST-1468,Kayseri,TR,desktop,meta,5,12337.74,1681.47,0,completed,credit_card
ORD-2024-00843,2024-03-11,CUST-0035,Konya,TR,desktop,bing,6,3194.8,95.82,0,completed,credit_card
ORD-2024-00844,2024-03-11,CUST-0642,Adana,TR,mobile,organic,2,5046.15,1112.48,0,completed,digital_wallet
ORD-2024-00845,2024-03-11,CUST-1577,Istanbul,TR,desktop,meta,4,2859.58,344.2,0,completed,credit_card
ORD-2024-00846,2024-03-11,CUST-1734,Kayseri,TR,desktop,direct,2,2830.48,338.13,0,completed,credit_card
ORD-2024-00847,2024-03-11,CUST-1418,Adana,TR,mobile,direct,1,3318.09,505.22,0,completed,bank_transfer
ORD-2024-00848,2024-03-11,CUST-1285,Kayseri,TR,mobile,google,3,6702.35,1254.88,0,completed,bank_transfer
ORD-2024-00849,2024-03-11,CUST-1379,Kayseri,TR,desktop,google,3,7174.29,1720.97,0,completed,bank_transfer
ORD-2024-00850,2024-03-11,CUST-0734,Konya,TR,mobile,organic,6,10378.31,1270.1,0,cancelled,bank_transfer
ORD-2024-00851,2024-03-12,CUST-0629,Ankara,TR,desktop,organic,5,11488.29,467.35,0,completed,digital_wallet
ORD-2024-00852,2024-03-12,CUST-0927,Istanbul,TR,mobile,google,6,2041.29,501.46,1529.75,refunded,digital_wallet
ORD-2024-00853,2024-03-12,CUST-1383,Bursa,TR,mobile,organic,6,14306.93,1247.68,0,completed,credit_card
ORD-2024-00854,2024-03-12,CUST-1535,Ankara,TR,mobile,organic,5,5509.32,436.87,0,completed,credit_card
ORD-2024-00855,2024-03-12,CUST-0940,Konya,TR,mobile,google,5,12853.86,1544.73,0,completed,credit_card
ORD-2024-00856,2024-03-12,CUST-0078,Bursa,TR,mobile,meta,6,9486.23,735.13,7325.22,refunded,credit_card
ORD-2024-00857,2024-03-12,CUST-1714,Kayseri,TR,tablet,organic,3,5303.03,726.49,0,cancelled,credit_card
ORD-2024-00858,2024-03-12,CUST-1334,Izmir,TR,mobile,meta,5,6053.39,781.81,0,completed,credit_card
ORD-2024-00859,2024-03-12,CUST-0701,Antalya,TR,mobile,meta,5,6859.98,929.43,0,completed,credit_card
ORD-2024-00860,2024-03-12,CUST-1291,Antalya,TR,mobile,direct,4,6018.85,224.04,0,completed,credit_card
ORD-2024-00861,2024-03-12,CUST-0702,Ankara,TR,mobile,google,3,2249.05,212.56,0,completed,bank_transfer
ORD-2024-00862,2024-03-13,CUST-1764,Adana,TR,desktop,meta,7,9260.52,1096.47,0,completed,credit_card
ORD-2024-00863,2024-03-13,CUST-0102,Konya,TR,mobile,direct,4,2247.76,317.02,0,completed,credit_card
ORD-2024-00864,2024-03-13,CUST-0870,Izmir,TR,desktop,meta,6,10587.73,328,0,completed,credit_card
ORD-2024-00865,2024-03-13,CUST-1685,Adana,TR,desktop,meta,5,12826.8,2433.03,0,completed,credit_card
ORD-2024-00866,2024-03-13,CUST-0892,Antalya,TR,mobile,tiktok,5,10888.05,1640.16,0,completed,credit_card
ORD-2024-00867,2024-03-13,CUST-1466,Izmir,TR,desktop,organic,3,1554.8,331,0,completed,bank_transfer
ORD-2024-00868,2024-03-13,CUST-1516,Istanbul,TR,desktop,meta,7,6227.78,484.45,4896.89,refunded,digital_wallet
ORD-2024-00869,2024-03-13,CUST-0074,Adana,TR,desktop,google,6,6481.12,161.98,0,completed,credit_card
ORD-2024-00870,2024-03-13,CUST-1193,Bursa,TR,mobile,google,7,8880.67,948.39,0,completed,bank_transfer
ORD-2024-00871,2024-03-13,CUST-1199,Konya,TR,mobile,google,7,2805.3,551.31,0,completed,digital_wallet
ORD-2024-00872,2024-03-13,CUST-0586,Antalya,TR,mobile,tiktok,2,5104.16,771.37,0,completed,credit_card
ORD-2024-00873,2024-03-13,CUST-1227,Adana,TR,desktop,direct,1,1029.27,187.39,0,completed,credit_card
ORD-2024-00874,2024-03-13,CUST-1751,Ankara,TR,mobile,google,5,11526.48,185.5,0,completed,digital_wallet
ORD-2024-00875,2024-03-13,CUST-0513,Kayseri,TR,mobile,meta,4,7113.78,714.47,0,completed,bank_transfer
ORD-2024-00876,2024-03-13,CUST-0227,Istanbul,TR,desktop,meta,5,11231.16,172.39,0,completed,credit_card
ORD-2024-00877,2024-03-13,CUST-0492,Istanbul,TR,tablet,direct,4,7367.19,1484.33,0,completed,credit_card
ORD-2024-00878,2024-03-13,CUST-1035,Ankara,TR,mobile,meta,4,5284.53,744.64,0,completed,digital_wallet
ORD-2024-00879,2024-03-14,CUST-1515,Adana,TR,mobile,meta,4,7873.21,824.51,0,completed,credit_card
ORD-2024-00880,2024-03-14,CUST-0801,Izmir,TR,mobile,organic,5,6357.96,1177.6,0,cancelled,bank_transfer
ORD-2024-00881,2024-03-14,CUST-0452,Gaziantep,TR,desktop,tiktok,4,2129.15,11.72,1419,refunded,credit_card
ORD-2024-00882,2024-03-14,CUST-0543,Ankara,TR,mobile,email,5,1751.93,343.26,1471.99,refunded,credit_card
ORD-2024-00883,2024-03-14,CUST-0915,Istanbul,TR,desktop,email,4,6477.5,558.11,0,completed,credit_card
ORD-2024-00884,2024-03-14,CUST-1283,Gaziantep,TR,mobile,meta,1,1235.28,251.88,0,cancelled,credit_card
ORD-2024-00885,2024-03-14,CUST-0294,Kayseri,TR,mobile,organic,3,8303.17,1922,0,completed,credit_card
ORD-2024-00886,2024-03-14,CUST-1438,Bursa,TR,mobile,organic,6,653.25,103.99,0,completed,credit_card
ORD-2024-00887,2024-03-14,CUST-0875,Izmir,TR,mobile,google,3,4555.3,377.7,0,completed,credit_card
ORD-2024-00888,2024-03-14,CUST-0774,Istanbul,TR,mobile,email,5,13120.72,6.37,0,completed,credit_card
ORD-2024-00889,2024-03-14,CUST-0323,Ankara,TR,tablet,google,5,9054.71,1509.3,0,completed,bank_transfer
ORD-2024-00890,2024-03-15,CUST-1700,Izmir,TR,mobile,organic,5,9811.38,1850.21,0,cancelled,credit_card
ORD-2024-00891,2024-03-15,CUST-0214,Konya,TR,mobile,organic,4,8400.87,1204.16,0,completed,credit_card
ORD-2024-00892,2024-03-15,CUST-0235,Mersin,TR,desktop,meta,6,12099.4,2693.18,0,completed,credit_card
ORD-2024-00893,2024-03-15,CUST-0900,Adana,TR,mobile,email,7,2975.3,0.58,1914.53,refunded,digital_wallet
ORD-2024-00894,2024-03-15,CUST-1065,Istanbul,TR,desktop,email,4,781.42,122.48,0,completed,credit_card
ORD-2024-00895,2024-03-15,CUST-1476,Antalya,TR,mobile,organic,4,7847.13,1235.75,0,completed,credit_card
ORD-2024-00896,2024-03-15,CUST-1659,Gaziantep,TR,desktop,email,7,15483.2,2918.27,0,completed,credit_card
ORD-2024-00897,2024-03-15,CUST-1753,Adana,TR,mobile,direct,4,1478.13,240.77,0,completed,credit_card
ORD-2024-00898,2024-03-15,CUST-0026,Kayseri,TR,mobile,google,4,4464.03,664.35,0,completed,credit_card
ORD-2024-00899,2024-03-15,CUST-0711,Adana,TR,desktop,meta,4,5903.99,964.17,0,completed,credit_card
ORD-2024-00900,2024-03-15,CUST-0527,Istanbul,TR,mobile,meta,3,6049.25,1351.33,5116.57,refunded,credit_card
ORD-2024-00901,2024-03-15,CUST-0792,Antalya,TR,desktop,meta,2,5295.03,1016.58,0,completed,bank_transfer
ORD-2024-00902,2024-03-15,CUST-0686,Gaziantep,TR,mobile,google,3,4548.11,8.85,0,completed,credit_card
ORD-2024-00903,2024-03-15,CUST-1170,Ankara,TR,desktop,bing,1,2987.33,36.81,2177.08,refunded,credit_card
ORD-2024-00904,2024-03-15,CUST-0856,Konya,TR,mobile,google,6,4365.03,1082.51,0,completed,credit_card
ORD-2024-00905,2024-03-15,CUST-1365,Kayseri,TR,tablet,email,4,4490.32,528.72,4257.68,refunded,credit_card
ORD-2024-00906,2024-03-15,CUST-1138,Adana,TR,mobile,organic,1,2932.74,385.29,2378.41,refunded,bank_transfer
ORD-2024-00907,2024-03-16,CUST-0888,Izmir,TR,mobile,meta,1,701.98,111.61,0,cancelled,credit_card
ORD-2024-00908,2024-03-16,CUST-1744,Konya,TR,desktop,bing,2,1580.97,50.97,0,completed,credit_card
ORD-2024-00909,2024-03-16,CUST-1440,Gaziantep,TR,tablet,meta,5,6802.9,1199.17,0,completed,credit_card
ORD-2024-00910,2024-03-16,CUST-1542,Adana,TR,mobile,direct,3,7869.99,905.57,0,cancelled,credit_card
ORD-2024-00911,2024-03-16,CUST-0105,Konya,TR,desktop,direct,1,2351.16,234,0,cancelled,credit_card
ORD-2024-00912,2024-03-16,CUST-1413,Adana,TR,mobile,google,7,14249.11,3557.62,0,completed,digital_wallet
ORD-2024-00913,2024-03-16,CUST-0615,Bursa,TR,mobile,google,6,2587.57,362.95,0,completed,credit_card
ORD-2024-00914,2024-03-16,CUST-1588,Gaziantep,TR,desktop,organic,5,6466.29,894.49,0,completed,credit_card
ORD-2024-00915,2024-03-16,CUST-0932,Izmir,TR,mobile,google,4,7490.78,930.25,0,completed,digital_wallet
ORD-2024-00916,2024-03-16,CUST-1521,Mersin,TR,mobile,email,5,1070.06,88.43,0,completed,credit_card
ORD-2024-00917,2024-03-16,CUST-0108,Mersin,TR,mobile,direct,6,1928.51,71.02,1375.87,refunded,digital_wallet
ORD-2024-00918,2024-03-16,CUST-0413,Kayseri,TR,desktop,meta,1,1996.33,101.58,0,completed,digital_wallet
ORD-2024-00919,2024-03-16,CUST-0887,Istanbul,TR,desktop,google,2,1205.29,60.43,957.59,refunded,digital_wallet
ORD-2024-00920,2024-03-16,CUST-0194,Adana,TR,desktop,organic,7,8567.27,544.94,5450.88,refunded,credit_card
ORD-2024-00921,2024-03-16,CUST-0368,Adana,TR,mobile,organic,2,697.94,121.75,0,cancelled,credit_card
ORD-2024-00922,2024-03-16,CUST-1481,Bursa,TR,mobile,google,6,9533.15,442.47,0,cancelled,credit_card
ORD-2024-00923,2024-03-16,CUST-0810,Mersin,TR,mobile,email,4,5447.24,1032.65,3069.29,refunded,digital_wallet
ORD-2024-00924,2024-03-16,CUST-0387,Istanbul,TR,tablet,tiktok,5,4986.32,531.12,0,completed,bank_transfer
ORD-2024-00925,2024-03-16,CUST-1569,Ankara,TR,mobile,google,5,5300.27,180.87,0,completed,credit_card
ORD-2024-00926,2024-03-16,CUST-0131,Kayseri,TR,mobile,email,5,13000.89,1844.3,0,completed,bank_transfer
