date,campaign_name,campaign_id,ad_group,impressions,clicks,cost,ctr,avg_cpc,conversions,conversion_value,currency
2024-02-17,PMAX_Performans,987654326,Genel_Kategoriler,54152,2320,11400.35,0.0428,4.9139,292,239358.88,TRY
2024-02-18,Search_Marka_2024,987654321,Rakip_Kelimeleri,31342,1662,7746.32,0.053,4.6608,60,56075.37,TRY
2024-02-18,Search_Genel_Kategori,987654322,Genel_Kategoriler,38027,4149,7709.28,0.1091,1.8581,170,94261.68,TRY
2024-02-18,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,41877,3441,12857.81,0.0822,3.7366,314,202835.48,TRY
2024-02-18,Display_Remarketing,987654324,Marka_Kelimeleri,17717,1536,6786.65,0.0867,4.4184,179,138752.49,TRY
2024-02-18,YouTube_TrueView,987654325,Remarketing_Listesi,14249,730,1803.53,0.0512,2.4706,78,74398.41,TRY
2024-02-19,Search_Marka_2024,987654321,Uzun_Kuyruk,32277,3738,19214.85,0.1158,5.1404,307,292792.45,TRY
2024-02-19,Search_Genel_Kategori,987654322,Urun_Kategorisi,15629,824,4452.9,0.0527,5.404,101,58182.41,TRY
2024-02-19,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,39093,2285,7761.44,0.0584,3.3967,277,204441.43,TRY
2024-02-20,Search_Marka_2024,987654321,Genel_Kategoriler,19110,1428,3027.93,0.0747,2.1204,86,53357.39,TRY
2024-02-20,Search_Genel_Kategori,987654322,Uzun_Kuyruk,9109,668,3241.58,0.0733,4.8527,73,44802.92,TRY
2024-02-20,Shopping_Urun_Feed,987654323,Urun_Kategorisi,12895,1477,4253.74,0.1145,2.88,119,138973.9,TRY
2024-02-21,Search_Marka_2024,987654321,Urun_Kategorisi,53053,5819,19626.84,0.1097,3.3729,547,613555.47,TRY
2024-02-21,Search_Genel_Kategori,987654322,Uzun_Kuyruk,51664,5728,24680.13,0.1109,4.3087,763,766468.58,TRY
2024-02-21,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,45215,3856,15182.73,0.0853,3.9374,371,128157.6,TRY
2024-02-21,Display_Remarketing,987654324,Uzun_Kuyruk,42060,2863,9985.79,0.0681,3.4879,184,186856.93,TRY
2024-02-22,Search_Marka_2024,987654321,Genel_Kategoriler,11474,1300,6998.41,0.1133,5.3834,56,66336.22,TRY
2024-02-22,Search_Genel_Kategori,987654322,Remarketing_Listesi,8966,406,829.57,0.0453,2.0433,18,6425.06,TRY
2024-02-22,Shopping_Urun_Feed,987654323,Genel_Kategoriler,44184,5149,27938.03,0.1165,5.4259,327,366430.39,TRY
2024-02-23,Search_Marka_2024,987654321,Urun_Kategorisi,28246,1408,3940.48,0.0498,2.7986,45,49421.16,TRY
2024-02-23,Search_Genel_Kategori,987654322,Urun_Kategorisi,36374,4194,18100.16,0.1153,4.3157,202,242022.3,TRY
2024-02-23,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,57446,2538,6190.31,0.0442,2.4391,119,54389.39,TRY
2024-02-24,Search_Marka_2024,987654321,Rakip_Kelimeleri,14710,1588,5491.53,0.108,3.4581,148,137582.4,TRY
2024-02-24,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,49788,4675,7851.64,0.0939,1.6795,384,125026.74,TRY
2024-02-24,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,27025,1500,3298.28,0.0555,2.1989,91,76977.26,TRY
2024-02-24,Display_Remarketing,987654324,Rakip_Kelimeleri,52105,2179,4901.34,0.0418,2.2494,227,67624.63,TRY
2024-02-24,YouTube_TrueView,987654325,Genel_Kategoriler,59594,7145,26630.21,0.1199,3.7271,687,672365.38,TRY
2024-02-24,PMAX_Performans,987654326,Uzun_Kuyruk,23552,2151,8024.27,0.0913,3.7305,118,30236.7,TRY
2024-02-25,Search_Marka_2024,987654321,Genel_Kategoriler,10068,428,694.88,0.0425,1.6236,31,12090.1,TRY
2024-02-25,Search_Genel_Kategori,987654322,Urun_Kategorisi,35380,1828,6124.88,0.0517,3.3506,88,26824.95,TRY
2024-02-25,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,33038,2035,7076.55,0.0616,3.4774,120,92157.26,TRY
2024-02-25,Display_Remarketing,987654324,Remarketing_Listesi,37363,3223,8900.62,0.0863,2.7616,394,100277.42,TRY
2024-02-25,YouTube_TrueView,987654325,Uzun_Kuyruk,59756,3004,14885.17,0.0503,4.9551,269,291811.4,TRY
2024-02-26,Search_Marka_2024,987654321,Rakip_Kelimeleri,18618,1845,6159.27,0.0991,3.3384,120,82785.01,TRY
2024-02-26,Search_Genel_Kategori,987654322,Remarketing_Listesi,8757,651,2149.63,0.0743,3.302,85,39468.34,TRY
2024-02-26,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,15536,1654,5697.09,0.1065,3.4444,91,90437.06,TRY
2024-02-27,Search_Marka_2024,987654321,Remarketing_Listesi,13396,1427,3269.7,0.1065,2.2913,79,29947.59,TRY
2024-02-27,Search_Genel_Kategori,987654322,Marka_Kelimeleri,26120,2445,7195.4,0.0936,2.9429,112,56201.23,TRY
2024-02-27,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,12343,951,4289.83,0.077,4.5109,72,26637.08,TRY
2024-02-27,Display_Remarketing,987654324,Rakip_Kelimeleri,28596,2968,6944.49,0.1038,2.3398,251,285980.17,TRY
2024-02-27,YouTube_TrueView,987654325,Rakip_Kelimeleri,36026,4183,18218.69,0.1161,4.3554,308,107933.27,TRY
2024-02-27,PMAX_Performans,987654326,Rakip_Kelimeleri,17679,1575,3933.39,0.0891,2.4974,215,193694.95,TRY
2024-02-28,Search_Marka_2024,987654321,Remarketing_Listesi,62562,6098,19576.61,0.0975,3.2103,256,235951.37,TRY
2024-02-28,Search_Genel_Kategori,987654322,Uzun_Kuyruk,33505,1720,6263.46,0.0513,3.6415,98,90598.83,TRY
2024-02-28,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,12916,1040,4188.11,0.0805,4.027,57,57428.73,TRY
2024-02-28,Display_Remarketing,987654324,Genel_Kategoriler,14225,1587,7777.41,0.1116,4.9007,151,156546.63,TRY
2024-02-28,YouTube_TrueView,987654325,Marka_Kelimeleri,40340,4766,17763.57,0.1181,3.7271,482,248042.01,TRY
2024-02-29,Search_Marka_2024,987654321,Marka_Kelimeleri,8113,374,1372.59,0.0461,3.67,51,33664.41,TRY
2024-02-29,Search_Genel_Kategori,987654322,Genel_Kategoriler,55008,6393,18193.57,0.1162,2.8459,264,243437.91,TRY
2024-02-29,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,43884,3208,12405.4,0.0731,3.867,143,50531.48,TRY
2024-03-01,Search_Marka_2024,987654321,Genel_Kategoriler,62090,4088,6676.56,0.0658,1.6332,354,355355.47,TRY
2024-03-01,Search_Genel_Kategori,987654322,Marka_Kelimeleri,75636,5661,12130.79,0.0748,2.1429,559,221053.96,TRY
2024-03-01,Shopping_Urun_Feed,987654323,Remarketing_Listesi,33316,2764,7344.48,0.083,2.6572,127,29190.44,TRY
2024-03-02,Search_Marka_2024,987654321,Genel_Kategoriler,16668,1886,3134.46,0.1131,1.662,253,293240.85,TRY
2024-03-02,Search_Genel_Kategori,987654322,Urun_Kategorisi,16311,1864,5872.97,0.1143,3.1507,204,208752.36,TRY
2024-03-02,Shopping_Urun_Feed,987654323,Remarketing_Listesi,62026,4389,6647.62,0.0708,1.5146,414,172372.86,TRY
2024-03-02,Display_Remarketing,987654324,Urun_Kategorisi,62513,4823,11052.33,0.0772,2.2916,246,134251.97,TRY
2024-03-02,YouTube_TrueView,987654325,Rakip_Kelimeleri,70442,5763,28916.37,0.0818,5.0176,474,211745.11,TRY
2024-03-02,PMAX_Performans,987654326,Urun_Kategorisi,11400,1321,4000.42,0.1159,3.0283,59,44810.04,TRY
2024-03-03,Search_Marka_2024,987654321,Uzun_Kuyruk,21940,1514,7547.32,0.069,4.985,146,66976.51,TRY
2024-03-03,Search_Genel_Kategori,987654322,Remarketing_Listesi,61431,6822,20311.85,0.1111,2.9774,298,320830.16,TRY
2024-03-03,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,37549,3088,13580.07,0.0822,4.3977,173,177854.64,TRY
2024-03-03,Display_Remarketing,987654324,Genel_Kategoriler,29792,1635,5833.96,0.0549,3.5682,175,133174.74,TRY
2024-03-03,YouTube_TrueView,987654325,Uzun_Kuyruk,67940,6450,12019.92,0.0949,1.8636,694,236171.59,TRY
2024-03-03,PMAX_Performans,987654326,Uzun_Kuyruk,47880,2321,10455.21,0.0485,4.5046,142,102856.48,TRY
2024-03-04,Search_Marka_2024,987654321,Remarketing_Listesi,67517,5814,20766.56,0.0861,3.5718,219,256654.02,TRY
2024-03-04,Search_Genel_Kategori,987654322,Marka_Kelimeleri,53357,4169,11061.7,0.0781,2.6533,198,88955.72,TRY
2024-03-04,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,18314,1521,5951.68,0.0831,3.913,203,49202.44,TRY
2024-03-04,Display_Remarketing,987654324,Urun_Kategorisi,67242,8037,19558.25,0.1195,2.4335,1064,970321.49,TRY
2024-03-04,YouTube_TrueView,987654325,Remarketing_Listesi,66916,5748,9669.69,0.0859,1.6823,326,88117.85,TRY
2024-03-04,PMAX_Performans,987654326,Remarketing_Listesi,49808,3126,15952.34,0.0628,5.1031,239,194637.53,TRY
2024-03-05,Search_Marka_2024,987654321,Urun_Kategorisi,16405,1956,7842.84,0.1192,4.0096,249,211098.68,TRY
2024-03-05,Search_Genel_Kategori,987654322,Marka_Kelimeleri,14421,1710,4523.39,0.1186,2.6453,128,125122.08,TRY
2024-03-05,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,61678,2717,5681.79,0.0441,2.0912,293,327936.67,TRY
2024-03-05,Display_Remarketing,987654324,Uzun_Kuyruk,9273,434,1258.78,0.0468,2.9004,54,22656.5,TRY
2024-03-05,YouTube_TrueView,987654325,Remarketing_Listesi,11287,924,4064.93,0.0819,4.3993,120,28654.68,TRY
2024-03-05,PMAX_Performans,987654326,Rakip_Kelimeleri,66471,4542,17175.67,0.0683,3.7815,583,630059.78,TRY
2024-03-06,Search_Marka_2024,987654321,Rakip_Kelimeleri,55139,6212,27568.04,0.1127,4.4379,724,637309.36,TRY
2024-03-06,Search_Genel_Kategori,987654322,Marka_Kelimeleri,10895,889,3228.39,0.0816,3.6315,56,48738.42,TRY
2024-03-06,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,13267,1304,4308.84,0.0983,3.3043,79,42092.19,TRY
2024-03-06,Display_Remarketing,987654324,Rakip_Kelimeleri,34933,1813,3336.6,0.0519,1.8404,183,152450.84,TRY
2024-03-06,YouTube_TrueView,987654325,Uzun_Kuyruk,73934,2989,13236.86,0.0404,4.4285,117,130480.68,TRY
2024-03-06,PMAX_Performans,987654326,Uzun_Kuyruk,18328,1523,7306.93,0.0831,4.7977,131,40060.9,TRY
2024-03-07,Search_Marka_2024,987654321,Marka_Kelimeleri,53524,5740,14319.35,0.1072,2.4947,753,173317.05,TRY
2024-03-07,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,34002,2585,11170.92,0.076,4.3214,240,79160.43,TRY
2024-03-07,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,23567,2021,7451.52,0.0858,3.687,109,68847.92,TRY
2024-03-08,Search_Marka_2024,987654321,Marka_Kelimeleri,13464,545,2670.86,0.0405,4.9007,71,24313.1,TRY
2024-03-08,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,21656,1811,4291.67,0.0836,2.3698,106,48008.32,TRY
2024-03-08,Shopping_Urun_Feed,987654323,Genel_Kategoriler,74879,4024,11877.48,0.0537,2.9517,149,36146.66,TRY
2024-03-08,Display_Remarketing,987654324,Urun_Kategorisi,45902,2351,9327.69,0.0512,3.9675,127,33957.66,TRY
2024-03-08,YouTube_TrueView,987654325,Genel_Kategoriler,48087,5672,24862.23,0.118,4.3833,620,343752.11,TRY
2024-03-09,Search_Marka_2024,987654321,Remarketing_Listesi,34798,2127,7074.68,0.0611,3.3261,251,194097.64,TRY
2024-03-09,Search_Genel_Kategori,987654322,Marka_Kelimeleri,18759,1639,8492.6,0.0874,5.1816,162,105098.38,TRY
2024-03-09,Shopping_Urun_Feed,987654323,Remarketing_Listesi,72057,6611,19198.75,0.0917,2.9041,780,576770.16,TRY
2024-03-09,Display_Remarketing,987654324,Urun_Kategorisi,57544,3875,17109.35,0.0673,4.4153,368,255949.1,TRY
2024-03-10,Search_Marka_2024,987654321,Urun_Kategorisi,70876,3562,10033.25,0.0503,2.8167,384,113065.38,TRY
2024-03-10,Search_Genel_Kategori,987654322,Genel_Kategoriler,65901,7794,42219.54,0.1183,5.4169,751,145634.34,TRY
2024-03-10,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,30077,3007,6989.98,0.1,2.3246,306,197337.13,TRY
2024-03-10,Display_Remarketing,987654324,Urun_Kategorisi,26981,1411,2729.71,0.0523,1.9346,166,170393.67,TRY
2024-03-11,Search_Marka_2024,987654321,Uzun_Kuyruk,26168,2683,7529.69,0.1025,2.8064,352,122583.42,TRY
2024-03-11,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,55307,4024,14760.76,0.0728,3.6682,445,272752.32,TRY
2024-03-11,Shopping_Urun_Feed,987654323,Urun_Kategorisi,49972,5090,12533.04,0.1019,2.4623,425,251754.69,TRY
2024-03-11,Display_Remarketing,987654324,Rakip_Kelimeleri,19960,1272,3113.84,0.0637,2.448,85,56073.76,TRY
2024-03-12,Search_Marka_2024,987654321,Uzun_Kuyruk,12307,838,4248.62,0.0681,5.07,60,20452.7,TRY
2024-03-12,Search_Genel_Kategori,987654322,Urun_Kategorisi,19653,1611,7482.09,0.082,4.6444,70,82549.74,TRY
2024-03-12,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,28164,2213,5996.02,0.0786,2.7095,277,218889.4,TRY
2024-03-12,Display_Remarketing,987654324,Uzun_Kuyruk,37593,3143,12975.78,0.0836,4.1285,321,304975.22,TRY
2024-03-12,YouTube_TrueView,987654325,Marka_Kelimeleri,70043,4467,9771.6,0.0638,2.1875,286,335633.06,TRY
2024-03-12,PMAX_Performans,987654326,Genel_Kategoriler,75992,8658,40500.5,0.1139,4.6778,1074,1229888.64,TRY
2024-03-13,Search_Marka_2024,987654321,Uzun_Kuyruk,72772,7565,13937.66,0.104,1.8424,596,362190.91,TRY
2024-03-13,Search_Genel_Kategori,987654322,Uzun_Kuyruk,55557,5805,20057.53,0.1045,3.4552,573,492370.35,TRY
2024-03-13,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,75688,6190,29004.87,0.0818,4.6858,818,274329.24,TRY
2024-03-13,Display_Remarketing,987654324,Rakip_Kelimeleri,47364,3387,16767.42,0.0715,4.9505,399,320535.38,TRY
2024-03-14,Search_Marka_2024,987654321,Uzun_Kuyruk,44153,3872,18314.25,0.0877,4.7299,202,46609.97,TRY
2024-03-14,Search_Genel_Kategori,987654322,Uzun_Kuyruk,38001,2168,5955.65,0.057,2.7471,100,67178.92,TRY
2024-03-14,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,72284,8645,24635.45,0.1196,2.8497,1051,1168006.38,TRY
2024-03-14,Display_Remarketing,987654324,Urun_Kategorisi,75229,4016,6908.81,0.0534,1.7203,517,303372.85,TRY
2024-03-14,YouTube_TrueView,987654325,Marka_Kelimeleri,69338,3307,11695.11,0.0477,3.5365,244,261449.04,TRY
2024-03-14,PMAX_Performans,987654326,Genel_Kategoriler,50771,4731,13132.45,0.0932,2.7758,153,98076.41,TRY
2024-03-15,Search_Marka_2024,987654321,Marka_Kelimeleri,41221,1881,5129.32,0.0456,2.7269,180,77661.08,TRY
2024-03-15,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,46572,2532,5805.31,0.0544,2.2928,99,108542.01,TRY
2024-03-15,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,55675,3045,4983.82,0.0547,1.6367,238,184998.81,TRY
2024-03-16,Search_Marka_2024,987654321,Remarketing_Listesi,16036,1853,7254.14,0.1155,3.9148,238,170023.65,TRY
2024-03-16,Search_Genel_Kategori,987654322,Uzun_Kuyruk,10390,767,2489.73,0.0738,3.2461,44,38461.48,TRY
2024-03-16,Shopping_Urun_Feed,987654323,Remarketing_Listesi,58359,4144,21619.23,0.071,5.217,351,63857.9,TRY
2024-03-17,Search_Marka_2024,987654321,Uzun_Kuyruk,37735,3262,11540.7,0.0864,3.5379,119,113311.59,TRY
2024-03-17,Search_Genel_Kategori,987654322,Uzun_Kuyruk,66671,2807,5606.24,0.0421,1.9972,339,280044.02,TRY
2024-03-17,Shopping_Urun_Feed,987654323,Remarketing_Listesi,63296,5131,9165.41,0.0811,1.7863,170,135170.95,TRY
2024-03-17,Display_Remarketing,987654324,Genel_Kategoriler,33468,3645,15078.04,0.1089,4.1366,220,74231.86,TRY
2024-03-18,Search_Marka_2024,987654321,Uzun_Kuyruk,42192,2781,8939.83,0.0659,3.2146,176,154376.21,TRY
2024-03-18,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,36391,1539,5089.87,0.0423,3.3073,70,21901.81,TRY
2024-03-18,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,57278,4270,7554.66,0.0745,1.7692,367,248339.21,TRY
2024-03-19,Search_Marka_2024,987654321,Rakip_Kelimeleri,35713,3801,7247.42,0.1064,1.9067,309,75441.86,TRY
2024-03-19,Search_Genel_Kategori,987654322,Remarketing_Listesi,50337,4878,16329.46,0.0969,3.3476,568,357634.83,TRY
2024-03-19,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,55144,2743,7393.19,0.0497,2.6953,250,109874.03,TRY
2024-03-19,Display_Remarketing,987654324,Urun_Kategorisi,42486,4558,10567.72,0.1073,2.3185,531,146856.8,TRY
2024-03-19,YouTube_TrueView,987654325,Marka_Kelimeleri,29371,2590,11227.01,0.0882,4.3348,221,142304.49,TRY
2024-03-19,PMAX_Performans,987654326,Urun_Kategorisi,30989,2621,5689.4,0.0846,2.1707,230,237169.93,TRY
2024-03-20,Search_Marka_2024,987654321,Marka_Kelimeleri,14825,1234,5829,0.0832,4.7237,152,100688.11,TRY
2024-03-20,Search_Genel_Kategori,987654322,Genel_Kategoriler,8797,608,2541.5,0.0691,4.1801,28,19691.69,TRY
2024-03-20,Shopping_Urun_Feed,987654323,Remarketing_Listesi,43723,4267,9153.48,0.0976,2.1452,350,223822.59,TRY
2024-03-21,Search_Marka_2024,987654321,Rakip_Kelimeleri,59718,4794,13787.24,0.0803,2.8759,476,189602.1,TRY
2024-03-21,Search_Genel_Kategori,987654322,Remarketing_Listesi,56769,5294,19266.05,0.0933,3.6392,214,73116.4,TRY
2024-03-21,Shopping_Urun_Feed,987654323,Genel_Kategoriler,44896,3699,18147.11,0.0824,4.906,208,246911.88,TRY
2024-03-21,Display_Remarketing,987654324,Urun_Kategorisi,33200,3582,18470.97,0.1079,5.1566,264,58715.8,TRY
2024-03-22,Search_Marka_2024,987654321,Marka_Kelimeleri,56421,4954,14742.74,0.0878,2.9759,440,179752.64,TRY
2024-03-22,Search_Genel_Kategori,987654322,Genel_Kategoriler,9666,857,2266.14,0.0887,2.6443,54,61961.61,TRY
2024-03-22,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,8265,543,1861.33,0.0657,3.4279,43,34982.38,TRY
2024-03-22,Display_Remarketing,987654324,Uzun_Kuyruk,15603,1695,4748.52,0.1086,2.8015,91,89630.54,TRY
2024-03-22,YouTube_TrueView,987654325,Remarketing_Listesi,22385,1273,3727.24,0.0569,2.9279,157,130907.88,TRY
2024-03-23,Search_Marka_2024,987654321,Uzun_Kuyruk,61614,3387,8349.32,0.055,2.4651,422,188943.93,TRY
2024-03-23,Search_Genel_Kategori,987654322,Urun_Kategorisi,15815,1688,8044.09,0.1067,4.7655,74,15779.89,TRY
2024-03-23,Shopping_Urun_Feed,987654323,Remarketing_Listesi,13139,751,1490.36,0.0572,1.9845,69,73942.82,TRY
2024-03-23,Display_Remarketing,987654324,Remarketing_Listesi,29832,2262,6072.71,0.0758,2.6847,256,74307.54,TRY
2024-03-23,YouTube_TrueView,987654325,Urun_Kategorisi,8764,449,1785.42,0.0512,3.9764,22,10442.69,TRY
2024-03-23,PMAX_Performans,987654326,Remarketing_Listesi,44574,2155,8646.87,0.0483,4.0125,259,217593.38,TRY
2024-03-24,Search_Marka_2024,987654321,Uzun_Kuyruk,62037,6999,33142.32,0.1128,4.7353,862,393314.82,TRY
2024-03-24,Search_Genel_Kategori,987654322,Remarketing_Listesi,47120,2083,7036.29,0.0442,3.378,262,67942.83,TRY
2024-03-24,Shopping_Urun_Feed,987654323,Marka_Kelimeleri,25604,1122,5630.84,0.0438,5.0186,72,58476.87,TRY
2024-03-24,Display_Remarketing,987654324,Remarketing_Listesi,10014,724,1410.05,0.0723,1.9476,85,25726.42,TRY
2024-03-25,Search_Marka_2024,987654321,Urun_Kategorisi,74291,6033,12701.69,0.0812,2.1054,292,306120.13,TRY
2024-03-25,Search_Genel_Kategori,987654322,Marka_Kelimeleri,31618,3317,13354.41,0.1049,4.0261,365,242233.27,TRY
2024-03-25,Shopping_Urun_Feed,987654323,Urun_Kategorisi,16848,1892,4161.32,0.1123,2.1994,129,40879.9,TRY
2024-03-25,Display_Remarketing,987654324,Remarketing_Listesi,47078,4066,14461.45,0.0864,3.5567,410,155114.47,TRY
2024-03-25,YouTube_TrueView,987654325,Marka_Kelimeleri,20146,2146,6547.68,0.1065,3.0511,178,70578.1,TRY
2024-03-26,Search_Marka_2024,987654321,Marka_Kelimeleri,52421,3578,15080.45,0.0683,4.2148,116,56911.62,TRY
2024-03-26,Search_Genel_Kategori,987654322,Uzun_Kuyruk,38022,3384,13963.39,0.089,4.1263,240,202880.71,TRY
2024-03-26,Shopping_Urun_Feed,987654323,Genel_Kategoriler,60166,3709,13296.72,0.0616,3.585,113,41549.13,TRY
2024-03-27,Search_Marka_2024,987654321,Rakip_Kelimeleri,61593,4637,9116.15,0.0753,1.966,643,289461.55,TRY
2024-03-27,Search_Genel_Kategori,987654322,Urun_Kategorisi,24760,1776,7367.63,0.0717,4.1484,173,153998.66,TRY
2024-03-27,Shopping_Urun_Feed,987654323,Urun_Kategorisi,73223,7912,22756.41,0.1081,2.8762,337,349382.17,TRY
2024-03-28,Search_Marka_2024,987654321,Uzun_Kuyruk,41170,4144,15585.96,0.1007,3.7611,360,214229.92,TRY
2024-03-28,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,26212,1055,3647.65,0.0402,3.4575,62,52106.82,TRY
2024-03-28,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,33019,2539,12160.13,0.0769,4.7893,150,65730.54,TRY
2024-03-28,Display_Remarketing,987654324,Marka_Kelimeleri,37712,2549,6272.5,0.0676,2.4608,91,50384.03,TRY
2024-03-28,YouTube_TrueView,987654325,Rakip_Kelimeleri,66387,4008,7235.83,0.0604,1.8053,452,497527.49,TRY
2024-03-29,Search_Marka_2024,987654321,Marka_Kelimeleri,32416,2072,5663.87,0.0639,2.7335,192,102569.7,TRY
2024-03-29,Search_Genel_Kategori,987654322,Genel_Kategoriler,19006,1584,2901.08,0.0833,1.8315,142,71002.29,TRY
2024-03-29,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,13667,1076,2863.18,0.0787,2.6609,125,40160.41,TRY
2024-03-30,Search_Marka_2024,987654321,Remarketing_Listesi,38671,2337,4180.65,0.0604,1.7889,292,110688.66,TRY
2024-03-30,Search_Genel_Kategori,987654322,Marka_Kelimeleri,41064,3237,8382.8,0.0788,2.5897,258,275800.82,TRY
2024-03-30,Shopping_Urun_Feed,987654323,Uzun_Kuyruk,54680,4467,8920.25,0.0817,1.9969,209,114023.82,TRY
2024-03-30,Display_Remarketing,987654324,Rakip_Kelimeleri,15732,955,2116.89,0.0607,2.2166,99,29560.82,TRY
2024-03-30,YouTube_TrueView,987654325,Remarketing_Listesi,59774,6281,15672.01,0.1051,2.4951,590,349812.82,TRY
2024-03-31,Search_Marka_2024,987654321,Rakip_Kelimeleri,61290,3562,7563.11,0.0581,2.1233,202,91446.15,TRY
2024-03-31,Search_Genel_Kategori,987654322,Uzun_Kuyruk,35445,4082,18273.43,0.1152,4.4766,374,168644.05,TRY
2024-03-31,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,63840,4615,22206.02,0.0723,4.8117,482,421006.36,TRY
2024-03-31,Display_Remarketing,987654324,Urun_Kategorisi,34447,1482,2825.73,0.043,1.9067,122,73788.83,TRY
2024-04-01,Search_Marka_2024,987654321,Rakip_Kelimeleri,45690,5233,13228.96,0.1145,2.528,426,196196.84,TRY
2024-04-01,Search_Genel_Kategori,987654322,Genel_Kategoriler,55123,5077,12527.01,0.0921,2.4674,552,625738.5,TRY
2024-04-01,Shopping_Urun_Feed,987654323,Rakip_Kelimeleri,40103,3789,8214.55,0.0945,2.168,288,271459.8,TRY
2024-04-01,Display_Remarketing,987654324,Uzun_Kuyruk,53624,6181,22671.43,0.1153,3.6679,580,516407.8,TRY
2024-04-02,Search_Marka_2024,987654321,Remarketing_Listesi,35718,3577,8595.14,0.1001,2.4029,134,156598.16,TRY
2024-04-02,Search_Genel_Kategori,987654322,Uzun_Kuyruk,16805,763,1835.59,0.0454,2.4058,100,33639.19,TRY
2024-04-02,Shopping_Urun_Feed,987654323,Genel_Kategoriler,57378,4676,10844.67,0.0815,2.3192,456,217379.79,TRY
2024-04-02,Display_Remarketing,987654324,Uzun_Kuyruk,67999,3609,6639.04,0.0531,1.8396,197,70546.5,TRY
2024-04-02,YouTube_TrueView,987654325,Genel_Kategoriler,11674,1241,3832.15,0.1063,3.088,109,47033.35,TRY
2024-04-02,PMAX_Performans,987654326,Rakip_Kelimeleri,79606,4684,12917.23,0.0588,2.7577,545,427309.18,TRY
2024-04-03,Search_Marka_2024,987654321,Remarketing_Listesi,49435,3458,12932.59,0.07,3.7399,138,39169.1,TRY
2024-04-03,Search_Genel_Kategori,987654322,Uzun_Kuyruk,78077,5744,16250.42,0.0736,2.8291,283,167197.51,TRY
2024-04-03,Shopping_Urun_Feed,987654323,Remarketing_Listesi,58835,6373,16645.6,0.1083,2.6119,375,119877.19,TRY
2024-04-03,Display_Remarketing,987654324,Rakip_Kelimeleri,79231,9339,28057.94,0.1179,3.0044,1262,839436.86,TRY
2024-04-03,YouTube_TrueView,987654325,Uzun_Kuyruk,64064,7449,18964.99,0.1163,2.546,851,787418.97,TRY
2024-04-03,PMAX_Performans,987654326,Rakip_Kelimeleri,68489,3325,5885.16,0.0485,1.77,453,82108.6,TRY
2024-04-04,Search_Marka_2024,987654321,Urun_Kategorisi,31133,1792,4598.62,0.0576,2.5662,219,50498.63,TRY
2024-04-04,Search_Genel_Kategori,987654322,Uzun_Kuyruk,47232,4462,24230.42,0.0945,5.4304,308,264638.47,TRY
2024-04-04,Shopping_Urun_Feed,987654323,Urun_Kategorisi,52655,4494,16292.8,0.0853,3.6255,262,166364.99,TRY
2024-04-04,Display_Remarketing,987654324,Rakip_Kelimeleri,73160,8129,22337.41,0.1111,2.7479,1012,242841.37,TRY
2024-04-04,YouTube_TrueView,987654325,Genel_Kategoriler,21747,1585,6498.26,0.0729,4.0998,85,75608.78,TRY
2024-04-05,Search_Marka_2024,987654321,Remarketing_Listesi,43071,4957,19152.89,0.1151,3.8638,436,167291.92,TRY
2024-04-05,Search_Genel_Kategori,987654322,Rakip_Kelimeleri,26452,1084,3506.81,0.041,3.2351,143,80773.29,TRY
2024-04-05,Shopping_Urun_Feed,987654323,Urun_Kategorisi,8410,756,3194.25,0.0899,4.2252,63,57529.96,TRY
2024-04-05,Display_Remarketing,987654324,Marka_Kelimeleri,25793,2701,14320.72,0.1047,5.302,334,117392.53,TRY
